نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کاپ قاعدگی سایز 2,https://www.khanoumi.com/products/lunette-size-2-menstrual-cup-25156,سایر محصولات,کاپ من امروز رسید مرسی بابت هدیه وقیمت بسیار عالی,11,true,2019-12-05T17:53:59+00:00,مثبت,0.79,خرید هدیه | رضایت کلی,خرید هدیه,,false,ندارد,false,
صابون آرايش پاكن شيركرمي جنسينگ، ضد چروك، پوست خشك و آسيب ديده,https://www.khanoumi.com/products/biol-ginseng-so-young-face-wash--makeup-remover-soap-25158,کرم و مرطوب‌کننده صورت,برای اونا که میخوان با شستشو کاملا صورت بدون چربی باشه خوبه .حتما بعدش باید یه آبرسان یا مرطوب کننده استفاده کرد،اما اگه کسی نخواد که چربی پوستش کامل بره توصیه نمیکنم,9,true,2019-09-06T15:16:59.6433333+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
صابون آرایش پاکن شیرکرمی تی تری، ضد آکنه و چروک، پوستهای چرب,https://www.khanoumi.com/products/biol-tea-tree-so-pure-face-wash-makeup-remover-soap-25159,کرم و مرطوب‌کننده صورت,من عاشق محصولات بیول ام😍واقعا ارزش خرید داشت قدرت پاک‌کنندگی خوبی داره ولی پوست رو خیلی خشک نمیکنه👌,1,true,2022-08-06T18:43:09+00:00,مثبت,0.67,قیمت | تجربه محصول,قیمت,,false,ندارد,false,
صابون آرایش پاکن شیرکرمی جوانه گندم، ضد پیری پوست خشک,https://www.khanoumi.com/products/biol-wheat-germ-face-wash-makeup-remover-soap-25161,کرم و مرطوب‌کننده صورت,فوق العاده صورت رو نرمی و لطافت خاصی میدهد,0,true,2022-12-10T11:13:48+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,حجم مناسب و تاثیر داره اگر مداوم مصرف شه.بوش هم خوبه,5,true,2022-05-31T21:24:57+00:00,مثبت,0.67,اثربخشی | حجم و مقدار | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,از بین برند جی و کامان قطعا این یکی بهتره چون جی یکمی حالت کرم داره و مدت زمان بیشتری باید وایسی تا تاثیر کنه ولی کامان یک حالت مایع طوری داره و به راحتی جذب میشه,13,true,2021-06-13T18:35:10+00:00,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,من طبق نظرات دوستان که اینجا مطرح شده بود این کرم رو خریدم .واقعا عالی بود /همونطور که روی جلدش نوشته رفع ترک پا در 4 روز .دقیقا همینطور بود و 4 روزه ترک پای من رفع شد . من روزی دوبار استفاده میکردم . ولی از روز پنجم یک مرتبه استفاده میکنم و همچنان دارم ادامه میدم . و به همه پیشنهاد میکنم ,28,true,2020-11-01T13:04:33+00:00,مثبت,0.91,پیشنهاد به دیگران | تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,این کرم پا خیلییی عالیییه و ازش خیلی راضیم فقط تنها مشکلش اینه که وقتی به آخراش میرسه کلی کرم باقی میمونه اما تیوپش دیگه کار نمیکنه,12,true,2020-10-12T16:12:36+00:00,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,خیلی خوبه خیلی دوسش دارم و ازش راضیم,0,true,2020-10-04T10:19:32+00:00,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,"محصولات کامان عالیه, کیفیت خیلی خوبی دارن.قیمت مناسبی هم دارن
کرم ترک پای کامان ,یکی از بهترینهای این برند هستش,.با یکی دوبار استفاده براحتی میشه اثر خوبشو دید
مرسی از خانومی برای معرفی محصولات با کیفیت 
🙏❤",1,true,2020-09-30T03:02:01+00:00,مثبت,0.95,کیفیت محصول | رضایت کلی | قیمت | تجربه محصول,قیمت,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,من خریداری کردم میتونم بگم خوبه.بسیار زود جذب میشه و لطافت خاصی به پا میده,0,true,2020-09-22T17:20:34+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,"با سلام خدمت کاربرای سایت محبوب خانومی
من از کرم ترک پا به شخصه استفاده کردم و بعد از کمتر از4 روز شاهد بهبود بودم براتون عکس روز اول و روز14 هم مصرف رو میزارم خودتون ببینید چقدر این کرم خوبه
اصلا فکر نمیکردم ک پاهام هیچ وقت خوب بشه-همیشه سنگ پا خالی میکشیدم توی حمام بدترشد و بهتر نمیشد تا که
توی حمام پاهامو اول با اب داغ و جوش شیرین میزاشتم20 دیقه بمونه و سنگ پا کشیدم و بعد از حمام از کرم ترک پای کامان استفاده کردم و خودتون نتیجشو بعد از2 هفته مصرف ببینید",4,true,2020-09-14T09:32:14+00:00,مثبت,0.79,تجربه محصول | حساسیت و واکنش پوست/مو | سایت و اپلیکیشن,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,"وقتی استفاده میکنی پاهات یه کم احساس خنکی دارن
فقط کاش این محصول پمپی نبود چون بافتش یه کمی غلیظ تر از محصولات دیگه هست",1,true,2020-08-28T13:20:08+00:00,خنثی,0.35,تجربه محصول | بافت محصول,بافت محصول,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,سبک و موثر,3,true,2020-06-27T08:01:42+00:00,خنثی,0.35,سایر,سایر,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,بسیار عالی بود.,7,true,2020-06-11T13:22:37+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,کف پای من خیلی ترک داشت بعداز حموم استفاده میکنم تو چند روز که استفاده کردم تاثیرشو دیدم بنظرم عالیه ,6,true,2020-05-29T16:31:49+00:00,مثبت,0.79,تجربه محصول | اثربخشی | رضایت کلی,اثربخشی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,من بخاطر مادرم خریدم و میتونم بگم خیلیییی تاثیر داشت عالیهههه❤❤❤❤,2,true,2020-04-20T09:34:15+00:00,مثبت,0.79,اثربخشی | رضایت کلی | تجربه محصول,اثربخشی,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,"واقعا فوق العاده است، در بار اول استفاده نتیجه اش رو می بینید و طبق دستور العمل اش بعد ۴ روز استفاده دیگه هیچ اثری از ترک پاتون نمی بینید 
کف پای من اینقدر ترک داشت که جوراب را نخ کش می کرد ولی الان مثل پنبه شده
ممنون از سایت خانومی برای معرفی این محصول ",3,true,2020-04-15T08:40:02+00:00,مثبت,0.79,اثربخشی | تجربه محصول | رضایت کلی | سایت و اپلیکیشن,سایت و اپلیکیشن,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,من الان دو هفته است كه از كرم ترك پا كامان استفاده ميكنم و خيلللي خيلي تو بهبود ترك ها ماثر بوده ، من واقعا راضي بودم . ممنون از سايت و محصولات خوبتون . ,10,true,2019-10-09T10:39:19+00:00,مثبت,0.79,تجربه محصول | سایت و اپلیکیشن | رضایت کلی,سایت و اپلیکیشن,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,"سلام به همه 
محصولات كامان واقعأ فوق العادس هم خيلى با كيفيته هم قيمتاش مناسبه
واقعأ از خانومى ممنونم با معرفى محصولات و توضيحات كاملشون خريد كردنو برامون آسون ميكنن وبا تخفيفاى خوبشون😊🙏🏻",11,true,2019-09-28T10:27:41+00:00,مثبت,0.67,تخفیف | کیفیت محصول | تجربه محصول | رضایت کلی | سؤال و ابهام,تخفیف,,false,ندارد,false,
کرم ترک پا خنک کننده و آرامش بخش,https://www.khanoumi.com/products/comeon-foot-cream-25110,کرم و مرطوب‌کننده صورت,سلام به همه، من از طریق خانومی با محصولات کامان آشنا شدم و اولین خریداز این محصولات رو هم از خانومی انجام دادم، خیلی راضی هستم. ممنون از خانومی برای ارائه ی محصولات با کیفیت ,12,true,2019-07-20T11:35:26.7866667+00:00,مثبت,0.79,تجربه محصول | کیفیت محصول | رضایت کلی,کیفیت محصول,,false,ندارد,false,
صابون آرایش پاکن شیرکرمی بابونه روشن کننده، انواع پوست,https://www.khanoumi.com/products/biol-chamomile-shine-bright-face-wash-makeup-remover-soap-25167,کرم و مرطوب‌کننده صورت,بعد استفاده بلافاصله روشن شدن پوست رو حس میکنید ولی پوست رو خشک‌ میکنه و نیاز ابرسان یا مرطوب کننده بزنید در ضمن پوست من مختلطه نکته بعدی هم اینکه کفش نره تو چشم که ب شدت میسوزه,0,true,2025-06-26T04:18:16.6961988+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
ماسک مو تیوپی هیرکر کراتینه با عصاره انار مخصوص موهای رنگ شده 200 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-pomegranate-extract-mask-for-colored-hair-25168,نرم‌کننده و ماسک مو,"اين ماسك مو بهتررررررين ماسك موي دنياست
خيليييييي راضي ام همش 
واقعا خيلي موهامو هم پر حجم كرده و هم شاداب 
زياد نزاريد روي موهاتون بمونه بعد از دو دقيقه ابكشي كنيد 
عالليييييه 
مرررسي بيول",5,true,2019-09-16T22:04:24+00:00,مثبت,0.95,رضایت کلی | حجم و مقدار,حجم و مقدار,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,اصلا خوب نبود نرم کنندگی نداره اصلا مو را وز میکنه,0,true,2026-07-26T11:19:32.1994352+03:30,منفی,0.91,نارضایتی کلی,نارضایتی کلی,نارضایتی کلی,true,متوسط,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,بوی خیلی خوبی داره ولی موهارو خیلی نرم نمیکنه و در کل انتظار کنی باید ازش داشت,0,true,2026-06-24T09:57:46.8175549+03:30,مثبت,0.67,بو و رایحه | رضایت کلی,بو و رایحه,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,"واقعا راضیم
موهام جون میگره، انگار قشنگ آبرسانی میشه",0,true,2026-06-01T23:46:40.8275888+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,نرم کردنی ندیدم من با اینکه موهامم نچراله با این قیمت نمی ارزه,0,true,2026-04-04T13:12:27.3156702+03:30,خنثی,0.35,قیمت,قیمت,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,به شدت موهارو خشک میکنه تا حالا ندیده بودم موی خیس توی حموم خشک بشه مثل چوب,0,true,2026-03-31T12:49:36.5244195+03:30,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,ریزش موی شدید میاره و اصلا خوب نیست,0,true,2026-03-28T12:13:12.5276126+03:30,منفی,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,"افتضاحححح
اینکه یه شرکت تولید محصول مراقبت مو بتونه محصولی درست کنه که حتی موی خیس رو توی حموم مثل چوب خشک کنه واقعا شگفت انگیزه و نشون میده چقدر برای مشتری ارزش قایلن
ولی از لاین جدید شامپوهاشون راضی ام اونا برخلاف ماسک موشون نرم کنندگی هم دارن",0,true,2026-03-22T15:12:53.6459789+03:30,ترکیبی,0.79,تجربه محصول | نارضایتی کلی | رضایت کلی,تجربه محصول,نارضایتی کلی,true,متوسط,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,یچیز معمولی برای موهای طبیعی ن دکلره و رنگ ...توی تخفیف فقط ارزش خرید داره,0,true,2026-03-06T14:55:14.3027708+03:30,مثبت,0.67,تخفیف | قیمت | رنگ و شید | تجربه محصول | نارضایتی کلی,تخفیف,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,"فقط ساقه تا نوک مو رو آغشته کنید و مثل شامپو بمالینش و بچلونینش برا یه دیقه که کامل به خورد مو بره بعد با کلیپس فیکس کنین موهارو به ادامه حموم برسین تا 5 دقیقه
بعدش میبینین خیلی تاثیرش بیشتره",0,true,2026-01-18T11:29:50.9705456+03:30,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,برای موهای من خوب نبود، وقتی خشک میکنم کاملا وز میشه اصلا خوشم نیومد ازش روی موهای من جواب نداد اصلا نرم نمیکنه فقط بوش خوبه شاید روی موهای من اینجوری بود..,0,true,2025-11-12T20:34:51.194007+03:30,منفی,0.67,بو و رایحه | تجربه محصول,بو و رایحه,بو و رایحه,true,پایین,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,بوی خوبی داره ، مورو نرم میکنه ولی نه اونقدر که بگی بهترینههههه اصلن رقیق نیست مثل کرم کرطوب کننده است بافتش و نسبت به موهاتون باید بزنید که برای هرکی متفاوته,0,true,2025-11-12T12:50:31.6641087+03:30,مثبت,0.67,بافت محصول | بو و رایحه | رضایت کلی,بافت محصول,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,عالییییی,0,true,2025-09-14T11:21:23.2774872+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,برای من که موهای خشکی دارم عالی بود ولی من موهام رو نم دار میکنم و بعد مقدار زیاد میزنم و درنهایت با آب سرد میشورم اینجوری موهام خیلی نرم میشه واقعا راضیم,0,true,2025-04-05T17:16:42.333312+00:00,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,من برای موهای دخترم خریدم.موهاش بلندن.واقعا عالیه.موهاشو نرم و صاف میکنه.به نظر من که نسبت به حجمش و کیفیتش.قیمتش خیلی خوبه,0,true,2025-03-10T11:39:03.1773455+00:00,مثبت,0.95,رضایت کلی | کیفیت محصول | تجربه محصول,کیفیت محصول,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,اصلا خوب نبود بوی خیلی بدی داره اونقدری که انتظار داشتم هم نرم نکرد‌ . فقط ماسک مو بیول کاکائو,0,true,2025-03-07T21:28:43.4841384+00:00,منفی,0.91,نارضایتی کلی | بو و رایحه,بو و رایحه,نارضایتی کلی | بو و رایحه,true,متوسط,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,خوب بود در حمام استفاده کردم موهام خیلی گره داره و خشک شده بخاطر رنگ مو و دکلره ولی بعد استفاده موهامو نرم‌میکنه تا دو روز,0,true,2025-03-04T09:47:37.4677085+00:00,مثبت,0.79,تجربه محصول | رنگ و شید,رنگ و شید,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,من اصلا راضی نیستم و متاسفانه نرمی و شادابی به موهام نمیده..با اینکه هردفعه مقدار زیادی به موهام میزنم و حداقل 5 دقیقه هم میگذارم بمونه بعد شستشو میدم.,0,true,2025-01-15T15:32:06.2918889+00:00,خنثی,0.4,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پمپی هیرکر کراتینه با عصاره جوانه گندم موهای خشک و آسیب دیده 800 میلی لیتر,https://www.khanoumi.com/products/biol-hair-care-wheat-germ-extract-keratin-mask-for-dry-and-damaged-hair-25169,نرم‌کننده و ماسک مو,"من الان بیست روزه خریدم ولی خیلی راضیم
موی من خشک هست همراه با دکلره",0,true,2025-01-02T16:17:31.7442264+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
