نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,من اینو به پوستم دستم میزنم که خشکه و خیلی راضیم اما برای صورت برای اونایی که پوستشون چربه توصیه نمیکنم. بوی مطبوعی داره و حجمشم نسبت به قیمتش خیلی خوبه,0,true,2024-01-01T23:15:32+00:00,مثبت,0.95,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,هیچ فرقی با کرم ابی رنگش نداره نئودرم جفتش ی بافتو دارن ک ولی نرم میکنه مثل همونه ولی ,0,true,2023-12-26T12:52:26+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,موجد کنید لطفاااا,0,true,2023-12-19T14:35:48+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,ولی روش نوشته برای پوست نرمال و خشک من پوستم چرب بود جوش زدم باهاش,0,true,2023-12-17T23:09:53+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,برای صورت خوب نیست هم پارابن داره هم الکل هم پارافین مایع.برای دست ولی خوبه ,0,true,2023-12-16T20:01:12+00:00,خنثی,0.35,ترکیبات,ترکیبات,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,کی دوباره شارژ میشه؟ ,0,true,2023-12-14T13:01:42+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت, پوستم مخلط دهیدراته مستعد جوش بود باهاش جوش زیرپوستی زدم همه زیر پوستم شده دونه سفید ، محصول بوی ملایمی داره کسایی که به بو حساس هستن مناسب نیست ، در ضمن پارابن هم داره ، مرطوب کنندگیش خوبه من برای دستم استفاده میکنم ، چربیش هم متوسط من دوست نداشتم یه احساس سنگینی هم داشتم مرطوب کننده های سیمپل خیلی سبک و خوبن اینو فقط به دست بزنید ,0,true,2023-12-10T00:53:25+00:00,مثبت,0.67,بو و رایحه | حساسیت و واکنش پوست/مو | تجربه محصول | ترکیبات,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,خیلی خوبه,0,true,2023-10-07T21:52:39+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,خیییییییلی عاااااااالیه در خریدش تعلل نکنین,1,true,2023-10-03T01:40:05+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,خیلی خوبه،هم بوی خوبی داره،هم زود جذب میشه و اصلا احساس چربی نداره,0,true,2023-09-30T14:46:36+00:00,مثبت,0.79,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,آبرسان بسیار خوش بو و با کیفیتی و زود جذب ولی قیمتش بالاست,0,true,2023-09-30T01:04:54+00:00,خنثی,0.35,کیفیت محصول | بو و رایحه,کیفیت محصول,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,بهترین آبرسان ایرانی,0,true,2023-09-17T20:50:12+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,واقعا عالیه,0,true,2023-09-13T23:06:56+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,برای دست استفاده کردم ،خیلی خوب بو  ,3,true,2023-05-18T14:24:36+00:00,مثبت,0.79,تجربه محصول | بو و رایحه | رضایت کلی,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,واسه پوست خشک عالیه,3,true,2023-01-26T22:14:23+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,محصولات عالیه فقط بدیش ب اینه که هیچ محصولی رونمیشه بیشترازیکی سفارش بدی,14,true,2023-01-17T02:21:18+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,مدت هاست منتظرم شارژ کنید تا بخرمش ولی خیلی وقته تو محصولاتتون نیست.من خیلی راضی ام ازش,6,true,2023-01-04T12:29:19+00:00,مثبت,0.79,موجودی کالا | رضایت کلی | تجربه محصول,موجودی کالا,موجودی کالا,true,متوسط,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,خیلی عالی,6,true,2022-12-28T01:49:26+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,الان حدود یک ماه استفاده میکنم پوست مختلط دارم به نظرم که خوبه اگه پوست چرب دارین زیاد مناسب نیست برای پوست خشک و معمولی بهتره،تو تخفیف عالیه برای خرید نسبت به حجم و قیمتش ,10,true,2022-11-11T11:08:50+00:00,مثبت,0.91,تخفیف | رضایت کلی | حجم و مقدار | تجربه محصول | نیاز به مشاوره | نارضایتی کلی,نیاز به مشاوره,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,"واقعا واقعا کرمش عالیه. اصلا به قیمتش نگاه نکنید کیفیتش حتی از مرطوب کننده های گرونی که گرفته بودم بهتر بود. اصلا چرب نمیکنه و باعث جوش نمیشه. یکم بوی کرم های نوستالژی عطری رو داره ولی بد نیست. در کل کیفیتش عالیه
",10,true,2022-07-24T11:20:48+00:00,مثبت,0.95,کیفیت محصول | رضایت کلی | بو و رایحه | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Optimal Hydrosense حجم 150 میلی لیتر,https://www.khanoumi.com/products/neuderm-optimal-hydrosense-hydrating-cream-150ml-30304,کرم و مرطوب‌کننده صورت,کرم سبک و خوبیه ، جذب سریعی داره و پوست رو چرب نمیکنه، حجمش نسبت به قیمتش خوبه و رطوبت رسانی خوبی داره,7,true,2022-07-20T06:44:24+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
