نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,"بسیار محصول خوب و عالی هست 
در خریدش شک نکنید مخصوصا اگر شوره سر دارید و ریزش مو",0,true,2026-06-17T15:37:28.6975427+03:30,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,جنس موهای من به شدت چربه با این شامپو چربی سرم به خوبی کنترل شده لازم بگم من از شامپوهای چند میلیونی هم استفاده کردم ولی نتیجش به خوبی این شامپو نبود,0,true,2026-03-25T01:35:41.3735432+03:30,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,عالیییی,0,true,2026-02-06T01:18:50.3392992+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,من موهای چرب و نازکی دارم. یک هفته س استفاده میکنم. بد نیست ولی موهام زود چرب میشه شاید یک دوره دیگه استفاده کنم,0,true,2025-05-23T08:18:31.0254587+00:00,مثبت,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,فوق العاده‌س من دو هفته‌س استفاده میکنم واقعا ریزش موهام کم شده و ساقه ی موهام هم که خشک خشک بود خیلی بهتر شده,0,true,2024-12-26T17:03:10.6834093+00:00,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,چند ساله استفاده میکنم...این شامپو واسه قطع ریزش مو عالیه و مقدار کمی از اون حسابی کف میکنه,0,true,2024-04-13T18:47:59+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,"به توصیه دکتر گرفتم موهام چرب و نازکن ریزششون رو قطع کرد
ولی به نظرم حجمش کمه",0,true,2024-03-31T16:08:56+00:00,خنثی,0.35,حجم و مقدار | تجربه محصول,حجم و مقدار,,false,ندارد,false,
شامپو کافئین پلاس,https://www.khanoumi.com/products/irox-caffein-plus-stimulant-shampoo-25443,شامپو و شستشوی مو,بخاطر ریزش مو دکتر برام در کنار داروهام این شامپو هم تجویز کرده بود. قیمتش تو تخفیف عااااالی بود ، خیلی شامپو خوبیه من ک خیلی راضیم ، نسبت ب داروخانه خیلی بصرفه تره ,0,true,2024-01-30T14:58:55+00:00,مثبت,0.95,تخفیف | رضایت کلی | مقایسه با رقبا,مقایسه با رقبا,,false,ندارد,false,
شامپو بچه حاوی ویتامین E و B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-baby-shampoo-25445,شامپو و شستشوی مو,"دختر من تقریبا 5ساله داره از این شامپو استفاده میکنه، بوی خوبی داره من دوسش دارم 
کاش تخفیف زیاد بزارید براش",0,true,2025-07-05T21:04:23.0004289+00:00,خنثی,0.35,تخفیف | بو و رایحه,تخفیف,,false,ندارد,false,
شامپو بچه حاوی ویتامین E و B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-baby-shampoo-25445,شامپو و شستشوی مو,راضی بودم,0,true,2024-08-22T20:12:40+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو بچه سوئیت اسلیپ,https://www.khanoumi.com/products/irox-sweet-sleep-calming-baby-shampoo-25447,شامپو و شستشوی مو,بسیار خوب.تنها شامپویی بود که به پوست و موی بچم ساخت و الان 4 ساله دارم استفاده میکنم.شامپو فری سولفات زینک و کافئینش رو هم خودم استفاده میکنم.عالیه شامپوش,0,true,2025-09-26T04:23:42.9609594+03:30,مثبت,0.91,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
شامپو بچه سوئیت اسلیپ,https://www.khanoumi.com/products/irox-sweet-sleep-calming-baby-shampoo-25447,شامپو و شستشوی مو,خیلی شامپو خوبی هستش به شدت پیشنهادش میکنم,4,true,2022-01-09T00:45:25+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,سالهاست از این شامپو بدن استفاده می کنم و خیلی جلو خشکی پوستم رو می گیره قبلا از هر نوعی استفاده کردم پوستم  خارش داشت و پوسته پوسته میشد از وقتی این محصول رو استفاده می کنم دیگه این مشکل رو ندارم,0,true,2026-04-28T18:10:59.2003751+03:30,خنثی,0.35,تجربه محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,"خیلی شامپو آبکی و رقیق هست.
پوستم خشک هست و این شامپو پوستم رو خشک‌تر کرد.با اینکه کرمی هست ولی موثر نبود و دیگه ازش استفاده نکردم.",0,true,2026-04-18T22:01:45.5310937+03:30,خنثی,0.35,بافت محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,عالیه ولی کوچیکه و زود تموم میشه,0,true,2026-04-11T16:26:41.8675524+03:30,مثبت,0.79,رضایت کلی | ماندگاری,ماندگاری,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,عالیه پوست رو نرم میکنه برای کسانی که پوستشون خشک یا اگزما میزنن عالیه,0,true,2025-12-22T11:43:50.0634537+03:30,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,خیلی خوبه واقعا از هر شامپو بدنی که استفاده کردم بهتره,0,true,2025-06-22T06:04:43.9576125+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,به توصیه دکتر گرفتم خیلی آبکی و رقیق بود مثل اینکه شیر ریخته باشی داخل ظرف، حجمش هم خیلی کمه و بااین قیمت اصلا به صرفه نیست خوشم نیومد,0,true,2025-06-12T12:20:08.5964687+00:00,خنثی,0.35,قیمت | بافت محصول | بسته‌بندی | تجربه محصول,قیمت,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,نسبت به اونیکی از داروخونه گرفتم خیلی غلظتش کم بود .اینی که برام ارسال شد کلا حالت ابکی داشت,0,true,2025-06-07T13:26:13.2065198+00:00,خنثی,0.35,ارسال کالا | تجربه محصول,ارسال کالا,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,به پیشنهاد متخصص پوست چند ساله دارم مصرف میکنم.برای پوست های خشک و حساس عالیه.باعث اگزما نمیشه,0,true,2025-04-21T15:57:54.2253159+00:00,مثبت,0.79,رضایت کلی | نیاز به مشاوره,نیاز به مشاوره,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,خیلی شامپوی خوبیه! هم به صرفه است از نظر حجم هم اینکه خیلی پوست رو نرم میکنه. من و خانوادم سالهاست از این محصول استفاده میکنیم...,0,true,2024-08-27T12:01:28+00:00,خنثی,0.35,تجربه محصول | حجم و مقدار | قیمت,قیمت,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,من از این شامپو بدن برای پسرم همیشه استفاده میکنم پوستش حساسه عالیه عالیه هرچی بگم کم گفتم,0,true,2024-06-12T19:02:11+00:00,مثبت,0.95,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو بدن کرمی حاوی ویتامین B5 حجم 200 میلی لیتر,https://www.khanoumi.com/products/irox-body-shampoo-25448,شامپو و شستشوی مو,پوستم خشکه قشنگ پوستو نرم و لطیف میکنه,0,true,2023-12-05T03:05:44+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,خیلی شله ولی کفش عالیه,0,true,2026-06-19T10:22:09.8065678+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,من چون اگزما دارم استفاده می‌کنم و خیلی عالیه ؛ ممنونم از خانومی عزیز خیلی عاااالی بود,0,true,2025-09-26T06:18:02.082851+03:30,مثبت,0.95,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,شامپوی خوبیه بمن دکتر توصیه کرده بخاطر کرمی بودن پوست بچه خشک نمیشه,0,true,2025-09-06T19:58:32.4253046+03:30,خنثی,0.35,بافت محصول,بافت محصول,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,خیلی عالیه,0,true,2025-08-31T16:37:02.7514902+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,بوی خوبی داره ، برای پوست های حساس و مستعد جوش بدن عالیه ، بعد استفاده ش حس بی بی بودن بهت دست میده,0,true,2025-01-20T10:59:09.7347768+00:00,مثبت,0.79,رضایت کلی | بو و رایحه | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
شامپو بدن کرمی بچه,https://www.khanoumi.com/products/irox-baby-body-shampoo-25449,شامپو و شستشوی مو,بوی خوبی داره و پاک کنندگیش خوبه.خواهرم یکمش رو واسه آرایش چشمش استفاده میکنه و میگه عالیه و کامل پاک میکنه....خواهرزادم هم به عنوان شامپو بدن استفاده میکنه 5 سالشه و پوستش خشکه...واسش حساسیت نداده و راضی بوده.,0,true,2024-01-24T00:32:18+00:00,مثبت,0.91,حساسیت و واکنش پوست/مو | رضایت کلی | بو و رایحه,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
نرم کننده مو مدل Repairing And Softening حجم 200میل,https://www.khanoumi.com/products/irox-hair-conditioner-25450,نرم‌کننده و ماسک مو,تاثیر خیلی خاصی ندیدم معمولی بود,0,true,2025-04-04T20:36:42.6351049+00:00,خنثی,0.35,اثربخشی | نارضایتی کلی,اثربخشی,,false,ندارد,false,
نرم کننده مو مدل Repairing And Softening حجم 200میل,https://www.khanoumi.com/products/irox-hair-conditioner-25450,نرم‌کننده و ماسک مو,نرم کننده خیلی خوبیه، موهای من فر هست و خیلی گره میخوره، ولی به خوبی با مقدار خیلی کم گره موهارو باز میکنه.,0,true,2024-12-28T09:37:03.175551+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,خیلی خوب بود بوی خوبی داره بافت سبک و نرم کننده کسایی که دوست چرب نباش ساق مو حتما سفارش بدید,0,true,2026-01-13T22:11:00.3228707+03:30,مثبت,0.91,بافت محصول | بو و رایحه | رضایت کلی,بافت محصول,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,خیلی محصول خوبیه لطفا موجودش کنید,0,true,2025-02-22T10:58:25.7651653+00:00,خنثی,0.35,موجودی کالا | تجربه محصول,موجودی کالا,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,عالی بود انگار مورو کراتین کردین لخت میشه.بوی فوق‌العاده خوبی داره,0,true,2024-10-30T12:20:14.7922431+00:00,مثبت,0.91,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,من کلی خیلی حساسم تو خرید اینجور چیزا .به نظر من خیلی کار خاصی رو مو انجام نمیده شاید یکم نرم کنه ولی ماندگاری نداره.,0,true,2024-10-28T08:58:38.507164+00:00,خنثی,0.35,ماندگاری,ماندگاری,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,اینجوری که تعریفشو میکردن نبود بعد 2ساعت انگار هیچی رو موهات نیست,0,true,2024-10-10T07:43:53.2319015+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,"واقعا خیلی خوبه من موهام مجعده و دکلره هم داره با مقدار کمی از این سرم موهام نرم میشه و درخشانی خیلی شیکی به مو میده
ممنونم از دوستانی که نظراتشون رو ثبت کردم و باعصگث شدن من این خرید رو داشته باشم",0,true,2024-10-03T08:16:17.7179496+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,این محصول خیلی عالیه,0,true,2024-07-19T08:06:08+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,خیلی خوشبوه . کافیه مقدار کمی ازش رو به کف دست بزنید و بعد موها رو باهاش ماساژ بدین. اصلا چرب نیست و برق نمیفته بلکه یه براقی شیک و طبیعی به مو میده. ,0,true,2024-05-09T02:36:24+00:00,خنثی,0.35,بو و رایحه | رضایت کلی,بو و رایحه,,false,ندارد,false,
سرم موی مدل Frizz Release حجم 140 میلی لیتر,https://www.khanoumi.com/products/irox-frizz-release-hair-serum-25451,سرم و روغن مو,کی شارژ میشه این محصول ؟,0,true,2023-10-31T21:51:56+00:00,خنثی,0.35,تجربه محصول | موجودی کالا,موجودی کالا,,false,ندارد,false,
تونیک موی سر و ابرو,https://www.khanoumi.com/products/irox-hair-tonic-25452,سایر محصولات,این محلول واقعا بی نظیره من ابروهامو تو سن کم تتو کردم باعث شد ابروهام بریزن یه مدت این محلول شبها استفاده کردم الان کل ابروهام دراومده ولی خب باید چند ماهی مرتب استفاده کنید با برس ابرو پوستتون رو تحریک کنید یه تجربه رو هم بهتون بگم وقتی تقویت ابرو استفاده میکنید به زدن اکتفا نکنید باید با برس ابرو خوب روی ابرو بکشید تا پوست تحریک بشه با تشکر از فروشگاه خانومی ,32,true,2021-09-21T14:28:42+00:00,مثبت,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم موبر آلوئه ورا,https://www.khanoumi.com/products/irox-body-depilatory-cream-25454,اصلاح و اپیلاسیون,موزدایی خیلی خوبی داره و حساسیت زا هم نیست با اینکه من پوستم خیلی نازکه و بقیه موبرا معمولا اذیتم میکنه ولی با این یکی مشکلی نداشتم,0,true,2023-04-13T16:23:21+00:00,مثبت,0.79,حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
لوسیون ضد آفتاب اس پی اف 40 کودک,https://www.khanoumi.com/products/irox-baby-physical-sunscreen-lotion-25456,ضدآفتاب,بافتش عالیه,0,true,2026-04-12T17:54:07.4122468+03:30,مثبت,0.79,رضایت کلی | بافت محصول,بافت محصول,,false,ندارد,false,
لوسیون ضد آفتاب اس پی اف 40 کودک,https://www.khanoumi.com/products/irox-baby-physical-sunscreen-lotion-25456,ضدآفتاب,افتضاح بود,0,true,2026-02-26T21:50:57.2268916+03:30,منفی,0.67,نارضایتی کلی | کیفیت محصول,کیفیت محصول,نارضایتی کلی | کیفیت محصول,true,متوسط,false,
لوسیون ضد آفتاب اس پی اف 40 کودک,https://www.khanoumi.com/products/irox-baby-physical-sunscreen-lotion-25456,ضدآفتاب,"من از خانومی نخریدم ولی کلا خواستم تجربمو بگم،اصلا کرم خوبی نیست بشدت غلیظ و دیر جذبو چربه،باید دو انگشت زده بشه ولی انقدر ک بیخوده ابدا نمیشه اون مقدارو بزنی  چندین ساعت باید ماساژ بدی آخرشم جذبم نمیشه و مجبوری از دیتمال استفاده کنی دقیقا شبیه زینک اکسایده
و اینکه بوی بدی داره برای بچه هایی ک مشکل آسم دارن اصلا پیشنهاد نمیشه .اوایل استفاده زیر دست چیزهایی شبیه به شن ریزه یا بهتره بگم اسکراب حس میشد الان ک بعد از دوسال کرم داره تموم میشه اخراش این زبری دیگ نیست
حالا موضوع چیبود خدا میدونه
شستشوشم ک نگم با بدبختی باید از رو صورت پاک کنی",0,true,2025-05-20T07:20:00.5719596+00:00,خنثی,0.35,بو و رایحه | تجربه محصول,بو و رایحه,,false,ندارد,false,
کرم کالاندولا,https://www.khanoumi.com/products/irox-calendula-cream-50-g-25458,کرم و مرطوب‌کننده صورت,من تقریبا 5 بار خریدم این کرم و از شما و خیلی راضیم برای کسانی که پوست حساس و دارای اگزما دارند عالیه ممنون از خانومی,0,true,2025-04-14T18:10:39.7079175+00:00,مثبت,0.95,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده دست و صورت کودک,https://www.khanoumi.com/products/irox-baby-moisturizing-cream-25461,کرم و مرطوب‌کننده صورت,رایحه ملایم و خوبی داره نرم کنندگی داره و چرب هم نیست من چند سال هست برای دخترم میگیرم و راضی هستم.,0,true,2026-05-14T03:47:40.3760859+03:30,مثبت,0.67,بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده دست و صورت کودک,https://www.khanoumi.com/products/irox-baby-moisturizing-cream-25461,کرم و مرطوب‌کننده صورت,کرم خوبیه و  اصلا سنگین و چرب  نیست,0,true,2025-12-25T18:08:26.9430599+03:30,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
لوسیون بدن بچه حاوی روغن کالاندولا ,https://www.khanoumi.com/products/irox-baby-body-lotion-25462,کرم دست و بدن,ایروکس خیلی محصولات خوبی داره و همیشه تجویز دکتر پوست بوده برای پسرم عالیه محصولاتش,0,true,2025-03-06T08:07:51.9827048+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم محافظ پای بچه,https://www.khanoumi.com/products/irox-baby-foot-cream-50-g-25463,کرم و مرطوب‌کننده صورت,"کرم خوبی هست اثر درمانی نداره زیاد ولی برای پیشگیری از ادرار سوختگی پای کودکان خیلی خوبه
پماد زینک همه جا مثل گچ میکنه این خیلی بهتره
برای عرق سوختگی گردن کودک هم استفاده کردم خوب بود ",1,true,2023-03-12T16:21:39+00:00,مثبت,0.95,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم آتوپیکس مناسب پوست خشک و پوسته ریزی کودکان,https://www.khanoumi.com/products/irox-atopix-cream-for-dry-skin-and-baby-care-25465,کرم و مرطوب‌کننده صورت,من پوستم اگزما داره تا حدودی جواب داد ولی بوش زیاده,0,true,2026-05-29T14:54:11.902503+03:30,مثبت,0.67,اثربخشی | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم آتوپیکس مناسب پوست خشک و پوسته ریزی کودکان,https://www.khanoumi.com/products/irox-atopix-cream-for-dry-skin-and-baby-care-25465,کرم و مرطوب‌کننده صورت,خیلی ماندگار و خوشبوعه احتمالش هست مجدد خریداری کنم. برای پوست من که حساسه کمک کننده بود,0,true,2025-12-16T17:42:04.4084135+03:30,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم آتوپیکس مناسب پوست خشک و پوسته ریزی کودکان,https://www.khanoumi.com/products/irox-atopix-cream-for-dry-skin-and-baby-care-25465,کرم و مرطوب‌کننده صورت,من برای خودم استفاده میکنم پوستم به شدت خشکه ولی با این کرم بسیار نرم میشه و چربی و بوی ملایمی هم داره,0,true,2025-09-27T18:12:37.9868936+03:30,خنثی,0.35,تجربه محصول | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم آتوپیکس مناسب پوست خشک و پوسته ریزی کودکان,https://www.khanoumi.com/products/irox-atopix-cream-for-dry-skin-and-baby-care-25465,کرم و مرطوب‌کننده صورت,عالیه,0,true,2025-02-04T16:58:34.3099766+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم آتوپیکس مناسب پوست خشک و پوسته ریزی کودکان,https://www.khanoumi.com/products/irox-atopix-cream-for-dry-skin-and-baby-care-25465,کرم و مرطوب‌کننده صورت,کرم خیلی خوبیه من برای پدرم که توی بستر بیماری خوابیدن استفاده میکنم خیلی عالیه حتی از زخم بستر شدن هم جلوگیری میکنه,0,true,2025-02-04T16:57:09.1383959+00:00,مثبت,0.91,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم وازلین ویتامینه,https://www.khanoumi.com/products/irox-vaseline-cream-25466,مکمل و سلامت,اصلا نفهمیدم تاثیرش چیه، کف کمد خاک میخوره,0,true,2026-04-14T12:12:41.3041564+03:30,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
کرم وازلین ویتامینه,https://www.khanoumi.com/products/irox-vaseline-cream-25466,مکمل و سلامت,افتضاحه، اصلا ارزش خرید نداره,0,true,2025-11-26T13:43:09.0576105+03:30,منفی,0.79,نارضایتی کلی | قیمت,قیمت,نارضایتی کلی | قیمت,true,متوسط,false,
کرم وازلین ویتامینه,https://www.khanoumi.com/products/irox-vaseline-cream-25466,مکمل و سلامت,حدودا چهارتا از این کرم برای صورت ام استفاده کردم هم پوستمو روشن کرده هم لکه های صورتمو کمتر کرده هم چربی پوستمو کنترل کرده پوست چرب و مستعد به جوش داشتم کاملا از این کرم راضیم,0,true,2025-07-29T13:30:23.71814+00:00,مثبت,0.79,تجربه محصول | حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم وازلین ویتامینه,https://www.khanoumi.com/products/irox-vaseline-cream-25466,مکمل و سلامت,بعد از شیو استفاده میکنم برای پوست مرغی موثره,0,true,2025-05-10T12:23:17.6738603+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
