نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,واقعا عالیه من عاشقشم❤❤,1,true,2019-09-28T11:14:20+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,من امروز کالا به دستم رسید، زیادی بوی الکل میده پیشنهاد میکنم نخریدش چون الکل واقعا برای پوست مضره من پشیمون شدم خریدمش,3,true,2019-09-06T00:17:18.6066667+00:00,ترکیبی,0.66,پیشنهاد به دیگران | بو و رایحه | تجربه محصول | ارسال کالا | نارضایتی کلی,ارسال کالا,بو و رایحه | ارسال کالا | نارضایتی کلی,true,متوسط,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,"این محصول فوق العادست
قبل از این من از ژل و میسلار های خارجی استفاده میکردم اما چربی پوستم کنترل نمیشد
اما به جرئت میگم هم منافذ پوستمو کم تر کرده هم چربی پوستمو کنترل کرده ",11,true,2019-08-18T01:11:56.2233333+00:00,خنثی,0.35,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,"به همراه فوم این لاین استفاده میکنم و راضی ام. خیلی باعث خشکی جوش نمیشه و طول میکشه باید یه مدت استفاده کرد تا تاثیرشو بشه دید.
خیلی خوب الوذگی هارو برمیداره 
خیلی دوسش دارم
",6,true,2019-07-27T21:30:15.4366667+00:00,مثبت,0.95,اثربخشی | رضایت کلی | تجربه محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,دوستانی که میگن چرا الکل داره توجه کنن که این محصول تونر نیست تونیک هست و باید غلیظ تر باشه و مهمولا الکل دار هستن و این محصول کار تونر را انجام نمیده بعدش باسد تونز برای خنثی کردن ph پوست زده بشه. فقط این محصول برای تمییز کردن پوستهای چرب هست که نمیتونن شیر پاک. کن استفاده کنن. قبل خرید محصول به نظرم با کسی که در مورد پوست میدونه مشورت کنید. ,14,true,2019-06-16T01:13:02.97+00:00,خنثی,0.35,تجربه محصول | ترکیبات,ترکیبات,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,من پوست چربي دارم واين محصول اصلا به من نساخت سه تامشكل عمده داشت برام كه اولا الكل داره اونم به ميزان زياد دوما وقتي من استفادش كردم جوش هاي زير پوستيم تبديل به جوش هاي سر سفيد ودردناك شد سه اينكه فاقد جعبه بود و بروشور هم نداشت در كل پيشنهاد نميشه,30,true,2019-04-12T06:22:50.8333333+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو | تجربه محصول | ترکیبات | بسته‌بندی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,واسه پوست چرب خیلی خوبه ,25,true,2019-02-20T10:55:52.8266667+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
تونیک پوست سری روشن کننده مدل ACNPro حجم 250 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-clarifying-tonic-19948,سایر محصولات,مشکل بزرگش اینه که توش الکل داره این برای یه تونر نکته خیلی منفی هست چون تونر باید روی پوست بمونه تا اثر کنه اما محصولاتی که توشون الکل داره رو باید شست تا پوست به مروز زمان آسیب نبینه,41,true,2019-02-11T20:53:11.35+00:00,خنثی,0.35,ترکیبات | تجربه محصول,ترکیبات,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالیه. پوستو یکدست و مرطوب میکنه,0,true,2026-02-24T10:31:46.2168048+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من تازه به دستم رسیده ولی بوی ملایم پرتقال میده و حس خوبی به صورت میده,0,true,2026-01-06T22:13:38.7059472+03:30,خنثی,0.35,ارسال کالا | بو و رایحه,ارسال کالا,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,یک عدد رو کامل استفاده کردم، میتونم بگم متوسط بود، تاثیر خاصی رو روی روشنی و سفتی پوست ندارم. برای پوست من که مختلط سنگینی ایجاد نکرد، البته روی ناحیه چرب نزدم، و همین که خیلی سنگین نبود خوب بود.,0,true,2025-11-19T15:12:40.480559+03:30,منفی,0.79,اثربخشی | تجربه محصول,اثربخشی,اثربخشی,true,متوسط,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,یک بار زدم جوش زدم، پوستم خشکه,0,true,2025-11-13T20:58:08.4841231+03:30,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من اصلا راضی نبودم,0,true,2025-10-28T19:42:36.3932194+03:30,منفی,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,خیلی خوبه واسه منی‌که پوستم چرب و جوشزاس اصلا باعث جوش نشده کاملا مات هستش فقط باید صورتتون کامل خشک باشه بزنید و حتما اندازه ی کم بزنید تاپیل نشه صورتتون...خیلی محصول خوبیه روی منافذ صورت کمرنگ شدن لک های‌جوش واقعا موثره من کنارش ژل روشن کننده درمالیفتم استفاده میکنم که اثربخشیش خیلیییی زودتر وبهتر بوده برام و همیشه شارژش خواهم کرد ممنون از خانمی.,0,true,2025-08-17T14:39:46.0948972+00:00,مثبت,0.67,تجربه محصول | رضایت کلی | اثربخشی | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,دوستان دقت کنید چون ویتامین سی داره با هرحال جوش میزنه صورت،منتها باید کم کم پوستتون رو عادت بدین،مثلا هفته اول دوشب،کم کم بیشترش کنین،برمنم جوش ریزچنتا زد و دیگه نزد،عادت کرد پوستم.صورتم شفاف شده ولی کارای دیگه و کرمای دیگه هم میزنم،نمیدونم از کدومه،احتمالا ترکیبی از همشونه.مقدار رتینولشم نزده چقدره و احتمالا خیلی ناچیزه،پس برای ضدچروک روش حساب نکنید،برای چروک کرمهای قویتر حاوی رتینول و رتینال بخرین،درکل خوبه و راضیم،بافتش البته برکسایی که پوستشون چربه به نظرم مناسب نیست،چون من مختلطم و قسمت های نرمال و خشکم جذب میشه و قسمت های چربم چرب طور میمونه و دقیقا هم همونجاها بیشتر جوش زد.من دوشب در هفته رتینول خارجی برضدچروک میزنم،شبهای دیگه این کرم رو میزنم,0,true,2025-08-09T22:10:51.6699799+00:00,مثبت,0.91,حساسیت و واکنش پوست/مو | ترکیبات | بافت محصول | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,"برای من جوش زا بود 
پوستم خشک و حساسه",0,true,2025-08-08T08:31:53.4636944+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من تازه بدستم رسیده با یکبار استفاده خوب بود از دیروز تا الان ک صورتم جوش نزده پوستم رو نرم کرد و یکم احساس سوزش داشت در کل در طولانی مدت مشخص میشه تاثیری داره یا نه,0,true,2025-08-03T04:15:48.717839+00:00,مثبت,0.79,حساسیت و واکنش پوست/مو | اثربخشی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,محصول خوبیه ولی ایرادی که داره اینه که روی پوست پیل میشه,0,true,2025-06-26T07:25:26.7038859+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,"برای من به شدت جوش زا بود 
من پوستم خشکه و اصلا جوش نمیزنه
ولی هروقت از این کرم استفاده میکنم صورتم جوشای ریز میزنه",0,true,2025-05-14T14:54:42.5418643+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالییییی,0,true,2025-04-29T05:08:33.4200512+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,چند روز به دستم رسیده به نظر خوب میاد پوستم رو هم نرم کرده ولی بعد هر بار زدن پوستم جوش های ریز میزنه که شاید به خاطر این باشه که به رتینول عادت ندارم بعد یه دوره مصرف نظرمو به روز رسانی میکنن,0,true,2025-04-01T00:40:41.849134+00:00,مثبت,0.67,ارسال کالا | حساسیت و واکنش پوست/مو | ترکیبات,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,سلام دوبار استفاده کردم و واقعا تاثیرش دیدم خیلی عالیه,0,true,2025-02-26T06:46:25.1277104+00:00,مثبت,0.79,اثربخشی | رضایت کلی | تجربه محصول,اثربخشی,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,"خیلی خوبه من ک راضی ام ازش 
لطفااااا تخفیف 50 درصدی بذارین",0,true,2025-02-17T08:03:36.4231625+00:00,مثبت,0.95,تخفیف | رضایت کلی,تخفیف,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالیه این کرم هم پوستمو شاداب کرد هم روشنتر پیشنهاد میکنم حتما خرید کنید,0,true,2025-02-08T19:50:46.0300842+00:00,مثبت,0.91,پیشنهاد به دیگران | رضایت کلی,پیشنهاد به دیگران,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,کرم خیلی خوبیه لک های صورتمو برطرف کرد,0,true,2025-02-04T07:33:33.6185166+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,برای پوست چرب اصلا توصیه نمی کنم,0,true,2025-01-29T17:44:31.3155939+00:00,خنثی,0.35,نیاز به مشاوره,نیاز به مشاوره,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,"باید قبل از ابرسان استفاده بشه یا بعد از ابرسان؟
ایا نیازه ابرسان اصلا؟",0,true,2025-01-20T15:55:55.421052+00:00,خنثی,0.35,سؤال و ابهام,سؤال و ابهام,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,خیلی عالیه..تو یه هفته هم پوستمو روشنتر کرد هم منافذمو کوچیکتر..فکر نمیکردم با این قیمت همچین تاثیری داشته باشه,0,true,2025-01-02T07:21:51.2800684+00:00,مثبت,0.79,اثربخشی | رضایت کلی | قیمت,قیمت,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من این کرم رو خریدم. ازش خیلی خیلی خیلی راضی ام.,0,true,2024-12-21T04:06:00.9276884+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,خیلی خوبه چندین سال هست که متخصص پوست برامون تجویز کرده و من و خواهرم استفاده میکنم و راضی هستیم ، صورتو نرم و لطیف میکنه و روشن کنندگی خوبی داره اصلا انگار پوست شاداب میشه وقتی میزنی مخصوصا کسانی که پوست خشک دارند مثل من عالیه براشون . اگر مجدد شارژ بشه حتما میخرم ...  ,0,true,2024-04-27T16:27:03+00:00,مثبت,0.95,رضایت کلی | نیاز به مشاوره | تجربه محصول | موجودی کالا,موجودی کالا,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالیی . چون رتینول داره بهتره شب ها استفاده بشه . برای پوست من که چربه باعث جوش نشد . و صبح که بیدار میشم پوستم رو  شاداب و سفت کرده.من چند مرتبه تمدیدش کردم. و کاراییش خیلی از قیمتش بیشتره . گول محصولات گرون قیمت رو نخورید .که چون گرونه پس حتما خوبه ,0,true,2024-03-21T01:13:32+00:00,مثبت,0.79,قیمت | اثربخشی | حساسیت و واکنش پوست/مو | ترکیبات | بافت محصول | تجربه محصول,حساسیت و واکنش پوست/مو,قیمت,true,پایین,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,لطفا با تخفیف شاژش کنید تا بتونم سفارشم رو ثبت کنم ,0,true,2024-02-04T12:07:27+00:00,خنثی,0.35,تخفیف,تخفیف,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,چندین دفعه گرفتم راضیم هم سریع جذب میشه هم بافت نرم داره کاش گرونتر نشه😒,4,true,2022-12-27T01:30:38+00:00,مثبت,0.79,بافت محصول | رضایت کلی | تجربه محصول,بافت محصول,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,سلام،واقعا كرم عالي هست،زود جذب ميشه و احساس ميكنم پوستم از لحاظ جوش و لك بهتر شده,18,true,2022-02-07T03:43:44+00:00,مثبت,0.67,حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالیه پوست روشن می کنه و چروک ها رو برطرف می کنه در روز دو بار استفاده میکنم من که راضی بودم,31,true,2020-06-16T09:11:35+00:00,مثبت,0.91,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من تازه خریدم ،وقتی میزنم احساس می کنم پوستم سفت شده ، کیفیتش خوبه,4,true,2019-10-13T15:28:01+00:00,مثبت,0.67,کیفیت محصول | تجربه محصول | بافت محصول,کیفیت محصول,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,من چندسال پیش ازخشکی پوست رفتم دکتروایشون این کرم ویتامین سی روبهم دادن واقعاعالی بودیعنی پوست منوازچروک وپیری زودرس نجات دادوشفاف وجوان شدوهچنین ابرسانی هم شد,4,true,2019-09-26T14:15:47+00:00,مثبت,0.79,حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,عالیه من پوستم خشکه و روزها زیر ضد افتابم میزنم ,2,true,2019-05-20T11:44:53.94+00:00,مثبت,0.79,رضایت کلی | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم صورت حاوی ویتامین a، c و رتینول,https://www.khanoumi.com/products/seagull-vitamin-c-face-cream-19949,کرم و مرطوب‌کننده صورت,واسه پوستای خشک خوبه چون تو پوستای چرب باعث جوش میشه,10,true,2019-02-09T16:15:13.33+00:00,مثبت,0.67,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,بسیار بسیار عالی فکر کنم 4 ساله دارم استفاده میکنم,0,true,2026-04-24T11:22:35.2495355+03:30,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,"خیلی عالیه بی نظیره
من چند سال استفاده میکنم
ی لایه برداری خیلی ملایم برای صورت انجام میده
چون حاوی ویتامین سی پوست و خیلی روشن میکنم و لک ها رو کم رنگ.",0,true,2026-01-19T01:32:51.8835768+03:30,مثبت,0.79,رضایت کلی | تجربه محصول | رنگ و شید,رنگ و شید,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,خیلی خوبه عالیه پوستو روشن میکنه,0,true,2025-09-21T21:16:06.7412355+03:30,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,برای من که صورتم جوش داره خوب بود,0,true,2024-12-15T12:43:01.3133569+00:00,مثبت,0.79,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,بسیار ملایمه زیاد قدرت پاک کنندگی نداره  برای استفاده روزانه خوبه,0,true,2024-12-06T09:11:19.6706482+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,کیفیت خیلی خوبی داره و همینطور چربی پوست رو تنظیم میکنه من راضی بودم,0,true,2024-05-26T02:26:08+00:00,مثبت,0.79,کیفیت محصول | رضایت کلی,کیفیت محصول,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,من یکی دو سال هست این محصول رو استفاده میکنم خیلی راضی بودم تا دفعه آخری که مجدد تهیه ش کردم. کیفیت بسیار افت کرده. محلول رقیق شده و قابلیت پاک کنندگیش رو تا حدود زیادی از دست داده. قبلا با یک پاف کل صورتم تمیز میشد. الان 3  4 تا میزنم بازم تمیز نمیکنه. کاش اینکارو با این محصول به این خوبی نمیکردن.,0,true,2024-04-16T11:28:14+00:00,مثبت,0.67,تجربه محصول | کیفیت محصول,کیفیت محصول,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,پاک کنندگی خوب و استفاده راحت پیشنهاد میکنم,1,true,2023-07-30T12:53:10+00:00,مثبت,0.79,پیشنهاد به دیگران,پیشنهاد به دیگران,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,به نسبت قیمت و کیفیت خوبه و در متوسط رو به بالاست. پوست رو خشک نمیکنه و به نسبت قدرت پاک کنندگیش هم خوبه,3,true,2022-10-17T23:03:59+00:00,مثبت,0.91,قیمت | کیفیت محصول,قیمت,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,"اونقدر عالیه ڪه بعد از شستشو ڪاملا تمیزی و روشن سدم پوستم رو متوجه میشم
وباز هم میگم ڪه در همه شوینده ها وتونرها وکرم ها باید وقت بذارین و مستمر انجام بدید تا نتیجه بگیرید.
ممنونم از خانمی",3,true,2022-09-30T23:52:09+00:00,مثبت,0.67,رضایت کلی | اثربخشی,اثربخشی,,false,ندارد,false,
فوم شستشو صورت مدل Purifying حجم 150 میلی لیتر,https://www.khanoumi.com/products/seagull-vitamin-c-foam-cleanser-19950,ژل و فوم شستشو,خیلی خوبه عالیه,1,true,2022-09-14T14:33:47+00:00,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
