نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,سلام رنگهایی که اینجا به عنوان نمونه است با رنگهایی که دریافت میکنید کاملا و 180 درجه متفاوته!!! من رژ شماره 673 رو گرفتم اینجا نوشته زرشکی و عکسش هم تقریبا زرشکیه اما چیزی که تحویل گرفتم کاملا قرمزه! و تصمیم گرفتم دیگه رژ از اینجا خریداری نکنم!,5,true,2017-08-29T10:47:37.4733333+00:00,خنثی,0.35,تجربه محصول | ارسال کالا | نیاز به تست بافت، رنگ، بو,ارسال کالا,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,سلام. من تا الان خیلی از رژلبهامو از این سایت تهیه کردم و واقعا راضی هستم. فقط نمیدونم چرا مدتیه دیگه رژلب سه هسته ای اوریفلیم رو توی کالاهاتون ندارید. من همچنان منتظرم. ,0,true,2017-07-07T11:57:09.3566667+00:00,مثبت,0.67,سایت و اپلیکیشن,سایت و اپلیکیشن,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,این رژلب قید شده که بدون سربه ولی دروغ محضه به هیچ عنوان فاقد سرب نیس,3,true,2017-05-18T10:48:47.26+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,کاش رنگبندیش رو شارژ میکردین واسه آخرهفته ,2,true,2017-04-20T12:52:15.1766667+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,"این رژلب واقعا عالیه و روی لب خیلی سبک و راحت هستش، اصلا نمیماسه
فقط رنگش یکمی با عکس متفاوت هستش و خیلی هم موندگار نیس. درکل خیلی راضیم ازش، حس خیلی خوبی داره 
لطفا رنگبندیش رو شارژ کنین، ممنونم",4,true,2017-04-19T01:17:53+00:00,مثبت,0.95,رضایت کلی | موجودی کالا,موجودی کالا,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,رو لب حس خوبی داره. برای استفاده روزمره خیلی خوبه. ماندگار نیست.اصلا لب رو خشک نمیکنه و حس تر و تازگی داره رو لب. من شماره 671 قرمز تیره دور مسی رو گرفتم.,2,true,2017-04-16T21:59:58.66+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,]چرا روی محصولات اوریفلیم از جمله این رژ نوشته تولید روسیه مگه این محصولات سویدی نیس,0,true,2017-02-23T13:35:02.22+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,"من دو رنگ این رژ رو خریدم و فوق العاده است
هم رنگش و هم جلوش روی لب ولی متاسفانه پارابن داره :|",6,true,2016-12-11T20:04:55.0466667+00:00,ترکیبی,0.71,رنگ و شید | ترکیبات | تجربه محصول | رضایت کلی,رنگ و شید,رنگ و شید | ترکیبات,true,متوسط,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,من رنگ کالباسی تیره رو خریدم، تقریبا صورتیه . روی لب خیلی کمرنگه اما فوق العاده چربه و بوی خوبی داره. من بوش رو دوس دارم. از بس ازش راضی بودم رنگ قرمز تیره، زرشکی تیره و نارنجی تیره اش رو هم خریدم خیلی ازشون راضیم رنگشون زیباست. البته مسلما با عکسها متفاوتن. اما من همشونو دوس دارم. برای مامانم هم زرشکی تیره رو خریدم اونم راضیه و روی لب زیاد پررنگ و زننده نیست. من تو محل کار استفاده میکنم عالیه.,8,true,2016-12-06T10:48:25.1566667+00:00,مثبت,0.95,تجربه محصول | رضایت کلی | رنگ و شید | بو و رایحه,رنگ و شید,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,سلام من صورتیِ رزیش رو خریدم خیلی روشنه.گلبهیِ روشنِ نه صورتی بدرد تک زدن روی لب نمیهوری بسیار روشن و دخترونست!,2,true,2016-12-01T21:25:37.13+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,سلام. واقعا رنگهای ملیح و قشنگی دارن . از رنگی که نشون میده تو عکس روشنتره البته ,4,true,2016-11-26T11:07:55.47+00:00,خنثی,0.35,رنگ و شید,رنگ و شید,,false,ندارد,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,سلام امروز این محصول به دستم رسید هنوز ازش استفاده نکردم ، اما فقط خواستم به توضیحات اضافه کنم کسایی که از رژهای معطر خوششون نمیادو به بوی رژ حساسن این رژ لب معطره حواستونو جمع کنین. خود من متاسفانه به بوی رژ حساسم فعلا از بوش خوشم نیومده ولی امیدوارم موقع استفاده احساس نکنمو اذیت نشم,3,true,2016-08-06T11:51:23.86+00:00,منفی,0.67,بو و رایحه | تجربه محصول | ارسال کالا,ارسال کالا,بو و رایحه | ارسال کالا,true,متوسط,false,
رژ لب مدل One,https://www.khanoumi.com/products/oriflame-the-one-lipstick-2116,رژ لب,واااای خیلی رنگ قرمز تیرش خوشرنگه واقعا راضیم از خریدم ....آبرسان و نرم اما نسبت ماندگاری کمتری نسبت به رژ لب وان اینتنس  داره....به هر حال من ک از خریدم راضیم آی لاو یو خانومیییییییی,4,true,2016-07-21T08:53:51.3766667+00:00,مثبت,0.95,ماندگاری | تجربه محصول | رضایت کلی | رنگ و شید,رنگ و شید,,false,ندارد,false,
کرم دور چشم اکو بیوتی,https://www.khanoumi.com/products/oriflame-smoothing-eye-cream-2117,کرم دور چشم,در شانس درخواستی قرار بدید لطفا,8,true,2016-02-16T02:07:00.83+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,سلام خسته نباشید میشه این کرم رو توشانس 10 10 قرار بدید ممنون میشم من رنگ روشنشو میخوام خیلی نیاز دارم ,11,true,2017-01-03T08:40:04.2666667+00:00,مثبت,0.67,رنگ و شید | رضایت کلی,رنگ و شید,,false,ندارد,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,"میشه به من اطلاع بدید کی میزارید این محصولو ممنونم
",3,true,2016-12-13T11:32:27.0366667+00:00,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,سلام خسته نباشید میشه این کرم سی سی روتوشانس 10 10 شارژ کنید ممنون میشم ,2,true,2016-12-11T00:29:56.4166667+00:00,مثبت,0.67,موجودی کالا | رضایت کلی,موجودی کالا,موجودی کالا,true,متوسط,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,من راضی بودم چون پوستم خشکه رطوبتش مناسب بود پوستم رو زیادی چرب نکرد. قیمتش ولی بی رویه زیاده تازه با آف زدن بازم از بقیه جاها گرونره . مشتریاتون رو هم از دست میدید با تاخیر و توجه نکردن به پیام یا سوالشون,3,true,2016-12-07T15:18:04.2+00:00,ترکیبی,0.71,تخفیف | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,ارسال کالا | تخفیف | حساسیت و واکنش پوست/مو,true,بالا,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,"پولی که از حسابم رفته بود به حسابم برگشت ممنونم از شما و همکارانتون
",1,true,2016-07-31T16:28:19.9933333+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,"بررسی کردم و دیدم پول به حساب شما واریز شده ولی خبری از ارسال کالا و محموله ای که پولش رو پرداخت کردم نیست 
تماسم میگیرم در وقت اداری کسی پاسخگو نیست 
من نمیدونم تکلیف این صد و دوازده تومنم چی میشه خبری هم که نیست",0,true,2016-07-30T02:56:17.87+00:00,خنثی,0.35,ارسال کالا | پشتیبانی و خدمات | پرداخت,ارسال کالا,,false,ندارد,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,من چند تا محصول خریدم و پولشم پرداخت کردم(نوشته بود عملیات موفقیت امیز بود) که اینم توشون بود ولی متاسفانه بعدش منکر شدن و جواب اعتماد من مشتری رو اینجوری دادن کارشناساشونم که جواب نمیدن.,3,true,2016-07-28T13:44:13.0666667+00:00,منفی,0.67,تجربه محصول | پرداخت | نیاز به مشاوره,نیاز به مشاوره,پرداخت,true,متوسط,false,
کرم سی سی ایون اوت,https://www.khanoumi.com/products/oriflame-cc-even-out-cream-2119,کرم و مرطوب‌کننده صورت,تفاوت سی سی کرم و بی بی کرمها در چیه؟ با توجه به فصل تابستون کدومش مناسب تره؟؟,1,true,2016-05-18T23:50:33.2466667+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
بالم درمانی,https://www.khanoumi.com/products/oriflame-tender-care-protecting-balm-2120,سایر محصولات,لطفا این محصول رو هم در شانس 10:10 قرار بدید,12,true,2015-11-19T22:19:40.2233333+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,این عالیه من که خیلی جواب گرفتم از این میسلار واتر,0,true,2023-08-09T14:13:32+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,از سال 1388 وقتی 15 هزار تومان بود  از این محصول استفاده کردم و بهترین و قوی ترین پاک کننده پوست هست . متاسفانه خیلی گرون شده و خریدش برام داره سخت میشه ,9,true,2023-06-13T11:06:57+00:00,ترکیبی,0.66,تجربه محصول | قیمت | رضایت کلی,قیمت,قیمت,true,پایین,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,من این محصول رو گرفتم.عالیه 👌,8,true,2023-01-10T13:35:18+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,من این میسلارواترو قبلا استفاده کردم، دو هفته پیش این میسلارو از خانومی خریدم، متاسفانه فیکه و بوی خیلی بدی میده.,186,true,2022-11-22T18:59:56+00:00,منفی,0.67,تجربه محصول | اصالت کالا | بو و رایحه,اصالت کالا,اصالت کالا | بو و رایحه,true,بالا,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,میسلار خیلی خوبیه و به عنوان تونر هم میشه استفاده کرد ازش. تقریبا همه اطرافیان من از این کرم استفاده میکنن و خانومی هم تخفیفات خوبی براش در نظر میگیره همیشه.,19,true,2021-12-28T08:48:23+00:00,مثبت,0.67,تخفیف | رضایت کلی,تخفیف,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,همین الان به دستم رسید و کاملا سالم و وکیوم بود تاریخ انقضاش تا 2024 بود که این خیلی خوبه تازه خیلی هم زودتر از موعد به دستم رسید برای خانومایی هم که از محصولات عطری خوششون نمیاد مثل من این میسلارو به شدت پیشنهاد میکنم مرسی خانومی🥰❤,4,true,2021-12-16T14:13:17+00:00,مثبت,0.95,تاریخ انقضا | پیشنهاد به دیگران | ارسال کالا | رضایت کلی | تجربه محصول,تاریخ انقضا,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,بهترین میسلاری که استفاده کرذم! بسیار با صرفه پاک کنندگی عالی و برای پوست چرب بهترین گزینه است.,25,true,2021-10-06T20:10:17+00:00,مثبت,0.91,رضایت کلی | نیاز به مشاوره,نیاز به مشاوره,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,خیلی خوبه عالییی؛,24,true,2021-01-11T15:38:11+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,عالیه ولی ریمل رو خوب پاک نمیکنه ولی خیلی دوسش دارم تموم شه بازم میخرم به خاطر پوستم😍روشن میکنه پوست رو وصاف پیشنهاد میشه ,3,true,2020-12-14T21:01:07+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,خیلی عالیه ،حتما امتحان کنید😍,9,true,2020-11-25T01:20:42+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,قطعا لیاقت بهترین میسلار واتر دنیا بودن رو داره. برای خریدش شک نکنید از بس که عالیه👌🏻,28,true,2020-11-20T20:09:17+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,"تازه به دستم رسیده و یکبار استفاده کردم.
مطمئنا تاثیر گذار خواهد بود. ",16,true,2020-11-04T00:47:58+00:00,خنثی,0.35,اثربخشی | تجربه محصول | ارسال کالا,ارسال کالا,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,عالیهههه این میسلارواتر با یک بار کامل آرایش رو پاک میکنه پوست رو نرم میکنه ,6,true,2020-11-01T12:44:05+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,عالیه بی درنگ بخرید,6,true,2020-10-27T15:09:40+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,عااالیه در یک کلام,3,true,2020-10-07T14:39:22+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,برای خریدنش درنگ نکنید محشره,6,true,2020-10-02T00:56:01+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,"سلام بشدت بهتون توصیه میکنم بعد از استفاده آرایش چشم کمی میمونه ولی برای مابقی نواحی عالیه و واقعا نیاز به شستشو صورت نیست من از ترکیب این میسلار و تونر سینره استفاده میکنم عاااللللی شده پوستم 
پوست من مختلط هست چربی صورتم کنترل شده و نواحی خشک مرطوبتر و اینکه این ترکیب رطوبت و شادابی پوستمو بیشتر کرده ممنون از سایت خانومی🌹🌹🌹🌹🌹",23,true,2020-09-30T17:57:34+00:00,مثبت,0.95,رضایت کلی | پیشنهاد به دیگران | تجربه محصول | سایت و اپلیکیشن,سایت و اپلیکیشن,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,عالیه.و خیلی خوب تمیز میکنه,3,true,2020-09-28T00:07:45+00:00,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,پوست صورت رو خوب تمیز میکنه و خشک نمیکه اما ریمل رو اصلا پاک نمیکنه و و خط چشم ضدآب رو هم همین طور,6,true,2020-09-27T22:31:17+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,"صورت و خیلی خوب تمیز میکنه اما ریمل رو نمی تونه خوب پاک کنه. همیشه من ریملم می مونه رو مژه هام
درکل تو تخفیف بخرین خوبه",4,true,2020-09-27T22:27:07+00:00,مثبت,0.79,تخفیف | رضایت کلی,تخفیف,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,"بهترین میسلاری که تا الان استفاده کردم من تو تخفیف خریدم و خیلی از کیفیتش راضی ام
ممنون از خانومی",0,true,2020-09-19T10:31:31+00:00,مثبت,0.95,تخفیف | کیفیت محصول | تجربه محصول | رضایت کلی,تخفیف,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,بسیار عالی و قوی,6,true,2020-08-31T16:53:51+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,من نظرات را خوندم و خریدم اماراضی نیستم پاک کنندگی خوبی نداره و بوی خیلی بدی هم داره ,0,true,2020-08-14T11:59:40+00:00,منفی,0.67,بو و رایحه | تجربه محصول,بو و رایحه,بو و رایحه,true,پایین,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,سلام. واقعا عالیه. من حدود 10 ساله که استفاده میکنم,5,true,2020-08-05T18:05:26+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
میسلار واتر مدل Sensibio H2O حجم 250 میلی لیتر,https://www.khanoumi.com/products/bioderma-make-up-removing-micelle-solution-sensibio-h2o-2125,ژل و فوم شستشو,همچنین هدیه ای باهاش اومد،برامن دئودورانت کامانه،خیلیی بوی پاستیلی و میوه ای خوبی داره نظرم داره نسبت ب کامان عوض میشه😅خیلی راضی بودم ازخرید این سری🥰,5,true,2020-08-05T00:54:28+00:00,مثبت,0.67,خرید هدیه | بو و رایحه,بو و رایحه,,false,ندارد,false,
