نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
ماسک مو آبرسان عمیق مناسب مو خشک و وز حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protein-hair-mask-16931,نرم‌کننده و ماسک مو,ماسک موی خوبی موهارو نرم میکنه,1,true,2022-07-03T00:54:45+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پروتئینه مناسب مو رنگ شده و آسیب دیده حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protective-hair-mask-16932,نرم‌کننده و ماسک مو,ماسک موی خوبیه ازش راضی بودم برای موهای فر دکلره شده استفاده کردم و تازگی یکی دیگه هم ازش سفارش دادم و بوشو خیلی خیلی دوست دارم,0,true,2026-06-01T01:22:19.2243151+03:30,مثبت,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
ماسک مو پروتئینه مناسب مو رنگ شده و آسیب دیده حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protective-hair-mask-16932,نرم‌کننده و ماسک مو,واقعا با توجه به قیمتش ماسک موعالی نرمی لطافت به مو میبخشه ,0,true,2024-02-26T18:49:39+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ماسک مو پروتئینه مناسب مو رنگ شده و آسیب دیده حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protective-hair-mask-16932,نرم‌کننده و ماسک مو,اولا که سر محصول خیلی خالی بود و بعدشم ماسک موش باعث ریزش مو میشه من نرم کنندگی خاصی هم ازش ندیدم ,1,true,2023-03-12T23:34:55+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
ماسک مو پروتئینه مناسب مو رنگ شده و آسیب دیده حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protective-hair-mask-16932,نرم‌کننده و ماسک مو,ماسک موهای مای همه مدلهاشون محشره موندگاری بعد حمام خیلی بالاس و موی خشک و وز رو کلا سرحال ونرم میکنه اصلا اجازه نمیده موها گره بخورن حتما تهیه کنید من تاوقتی موجودباشه تمدید میکنم مرسی ازخانومی⁦❤️⁩,0,true,2022-11-30T16:32:43+00:00,مثبت,0.67,موجودی کالا | رضایت کلی,موجودی کالا,,false,ندارد,false,
ماسک مو پروتئینه مناسب مو رنگ شده و آسیب دیده حجم 150 میلی لیتر,https://www.khanoumi.com/products/my-protective-hair-mask-16932,نرم‌کننده و ماسک مو,من سه ماهه از این محصول استفده میکنم خیلی ازش راضیم بوی خوبیم داره موهارو هم‌تا شست و شو بعدی خوش حالت نگه میداره فقط نباید ازش زیاد رو مو زد چون بعد از خشک شدن حالت شوره به مو میده ,10,true,2020-11-11T15:29:46+00:00,مثبت,0.79,تجربه محصول | بو و رایحه | رضایت کلی,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده صورت حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-hydrating-vitamin-e-cream-16936,کرم و مرطوب‌کننده صورت,خوب بود نسبت به قیمتش,0,true,2025-10-12T10:51:41.6164494+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده صورت حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-hydrating-vitamin-e-cream-16936,کرم و مرطوب‌کننده صورت,عالیه,0,true,2024-12-16T14:37:14.9994529+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,"پوستم چربه،مرطوب کننده ی خوبیه یه کوچولو چرب میکنه 
اما جوش نمیزنم باهاش",2,true,2020-09-12T23:20:55+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,من پوستم چربه و مستعد جوش با نظر های کاربران محترم خریدمش ولی نتونستم استفاده کنم چون بعد از استفاده یه حس چرب بودن و سنگینی به پوست میده برق هم میوفته روی پوست ,6,true,2019-04-29T13:15:48.2566667+00:00,خنثی,0.35,تجربه محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,به شکل عجیبی سریع جذب شد.من خیلی چربه پوستم ولی اصلا چرب نشد و تا چند ساعت هم مرطوب کرد صورتمو بچه ها توصیه میکنم ,12,true,2018-11-29T21:37:38.62+00:00,مثبت,0.67,پیشنهاد به دیگران,پیشنهاد به دیگران,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,من از سال 89 از این کرم به عنوان مرطوب کننده استفاده میکنم  و توی این مدت جوشهام خیلی کم شد. اگه پوست حساس مستعد جوش دارید این بهترین گزینه ست.,9,true,2018-10-02T11:23:35.3166667+00:00,مثبت,0.67,تجربه محصول | حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,به هیچ وجه راضی نیستم. ظاهر پوست رو خیلی براق و روغنی میکنه و چربی کرم کاملن روی پوست حس میشه.,2,true,2018-02-10T11:50:37.9366667+00:00,منفی,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده صورت مدل آکنه لاین,https://www.khanoumi.com/products/my-acneline-cream-16937,کرم و مرطوب‌کننده صورت,اصلا خوب نیستش، از موقعی که دارم استفاده ش می کنم تولید چربی پوست صورتم بیشتر شده!,4,true,2017-11-07T21:36:03.5666667+00:00,منفی,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,خوبه قابل قبوله,0,true,2026-01-16T15:34:13.9113497+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,"قدرت نرم کنندگیش خیلی خوبههههه 
داروخانه ها خیلی گرون تر میدن",0,true,2025-12-11T15:50:55.9841347+03:30,مثبت,0.79,رضایت کلی | قیمت | مقایسه با رقبا,مقایسه با رقبا,قیمت,true,پایین,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,به عنوان مرطوب کننده دست گرفتم و خیلی خوبه...زود جذب میشه و اصلا چرب نیست,0,true,2024-11-07T21:37:38.4283465+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,من واسه دست گرفتم فک میکردم با توجه به خشکی پوستم محصول خوبی باشه اما بعد زدنش دستام دونه دونه قرمز در میاد,0,true,2024-10-30T15:00:51.3525153+00:00,خنثی,0.35,تجربه محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,بی نظیر ترین محصولی بود که تا به حال استفاده کردم اصلا هم چرب نمیکنه قبلا از مرطوب کننده نارگیل شون استفاده میکردم شدیدا پوست صورتم رو میسوزوند و چرب میکرد ولی این اصلا اینطوری نیست عالیه,0,true,2024-08-03T20:04:59+00:00,منفی,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,خود کرم که عالیه ولی جعبه ی پاره برای من ارسال شده بود,0,true,2023-12-24T08:58:22+00:00,مثبت,0.79,رضایت کلی | ارسال کالا | بسته‌بندی,ارسال کالا,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,پوست من خیلی خشکه چون به خاطر کارم زیاد میشورم، این مرطوب کننده با کمترین مقدار بیشترین اثر رو داره عالیه,1,true,2023-07-14T11:17:25+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,خاصیت مرطوب کنندگی بالایی داره و بعد از دو روز استفاده پوست کاملا نرم میشه. بوی خیلی خوبی هم داره و از همه نظر عالیه ,3,true,2023-05-20T15:36:02+00:00,مثبت,0.91,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,مرطوب کنندگی خوبی داره ولی بعد از چندین بار استفاده باعث جوش توی صورتم شد ,0,true,2023-01-26T22:25:35+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده پوست حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-vita-rich-cream-16938,کرم و مرطوب‌کننده صورت,من استفاده کردم عااالی بود ولی بوی خوبی نداره ,8,true,2017-12-04T12:10:29.0933333+00:00,مثبت,0.79,رضایت کلی | تجربه محصول | بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,برای روشن کردن چشم نگرفتم فقط یرای قبل کانسیلر مرطوب کنندگی خوبی داره,0,true,2026-08-08T13:02:56.9412098+03:30,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,تاثیر خاصی نداشت,0,true,2026-04-27T20:00:48.4185639+03:30,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,دقیقا. بعد از تنها دو سه بار استفاده از این کرم، پوست زیر چشمم دچار حساسیت و التهاب و قرمزی شد. کلا همه محصولاتی که بار آخر خریداری کردم راضی نبودم و حساسیت زا بودن به شدت برای پوستم. من که دیگه از خانومی خرید نمیکنم. اصلا به فکر سلامت مردم نیستین,0,true,2024-07-29T12:21:19+00:00,منفی,0.67,حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,کلا 3روز استفادش کردم چشمام به شدت متورم وقرمز شد و حساسیت پیدا کردم به این کرم ,0,true,2024-05-18T16:35:05+00:00,منفی,0.67,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,من بعد دو هفته تاثیرشو دیدم ،تیرگی دور چشمم کم شد، تازه فقط روزی یکبار زدم قبل خواب,3,true,2022-11-25T16:52:24+00:00,خنثی,0.35,اثربخشی | نحوه استفاده,اثربخشی,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,"من از این محصول خیلی راضیم
ولی دقت کنید پوست دور چشم ممکنه پیر تر یا جوون تر از‌سن شناسنامه ای شما باشه
این محصول آبرسانی میکنه و از چروک جلوگیری میکنه
اگه نیاز دارین خطوط دور چشمتون رفع شه یعنی سن پوست دور چشم شما بالای ۳۰ هست و بهتره از برند سی گل استفاده کنید
ولی برای پوست های زیر ۳۰ سال که هدف جلوگیری از چروک و مرطوب کردن و رفع کبودیه انتخاب خیلی خوب و مناسبیه",55,true,2020-08-01T04:27:48+00:00,مثبت,0.95,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,عالیه,2,true,2020-05-08T15:05:29+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,من یک ماهه از این محصول استفاده میکنم راضیم,8,true,2019-10-08T10:35:13+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم دور چشم سه کاره حاوی روغن جوجوبا حجم 15 میلی لیتر,https://www.khanoumi.com/products/my-eye-contour-cream-16939,کرم دور چشم,من راضی بودم. واسه سیاهی دور چشمم عالی عمل کرد تو کمتر از یک هفته زیر چشممو روشن کرد.,25,true,2018-04-16T16:40:41.45+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم جوان کننده مناسب انواع پوست,https://www.khanoumi.com/products/my-aha-10-cream-16941,لایه‌بردار و اسکراب,سلام کاش توی توضیحات روش مصرف مینوشتین که باید فقط شب مصرف بشه تا نور بهش نخوره اگه کسی ندونه و روز استفاده کنه صورتش بیشتر لک میشه,52,true,2018-01-30T15:29:55.16+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم گیاهی حاوی عصاره آلوئه ورا حجم 75 میلی لیتر,https://www.khanoumi.com/products/my-aloevera-cream-16942,کرم و مرطوب‌کننده صورت,اولش که استفاده کردم سفت بودنش زد تو ذوقم ولی بعدش دیدم پوستمو خیلی نرم و ابرسانی کرده برای دستای خشک عالیه ولی اصلا نمیشه برای صورت استفاده کرد,0,true,2026-04-05T16:48:26.8351135+03:30,مثبت,0.79,رضایت کلی | تجربه محصول | بافت محصول,بافت محصول,,false,ندارد,false,
کرم گیاهی حاوی عصاره آلوئه ورا حجم 75 میلی لیتر,https://www.khanoumi.com/products/my-aloevera-cream-16942,کرم و مرطوب‌کننده صورت,من اینو واسه دست گرفته بودم ولی اطراف دهنم خشکی زده بود و قرمز شده بود از این بهش زدم خوب شد,0,true,2026-03-07T19:54:20.2406522+03:30,مثبت,0.67,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
کرم گیاهی حاوی عصاره آلوئه ورا حجم 75 میلی لیتر,https://www.khanoumi.com/products/my-aloevera-cream-16942,کرم و مرطوب‌کننده صورت,کرم خیلی خوبیه ولی غیر پمپیش بهتره,0,true,2025-02-09T13:25:10.3575676+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم گیاهی حاوی عصاره آلوئه ورا حجم 75 میلی لیتر,https://www.khanoumi.com/products/my-aloevera-cream-16942,کرم و مرطوب‌کننده صورت,بوی معمولی داره و سرعت جذبش متوسطه،  من برای دستام استفاده میکنم ولی پوست دستای من خشک نیست ,14,true,2018-12-30T13:57:40.35+00:00,خنثی,0.35,تجربه محصول | بو و رایحه | نارضایتی کلی,بو و رایحه,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,خوبه,0,true,2025-10-12T18:37:24.268095+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,خوشبو هست و مرطوب کنندگی خوبی داره پوستو چندین ساعت نرم نگه میداره . یکی از بهترین محصولات مای هست بر خلاف قیمت کمش حجمش از بیشتر محصولات مشابه بیشتره . ,0,true,2024-08-15T00:17:44+00:00,مثبت,0.67,قیمت | بو و رایحه | تجربه محصول | رضایت کلی,قیمت,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,خیلی خوشبو هست. چرب و سنگین نیست ممنونم از خانومی.,0,true,2024-08-10T17:26:05+00:00,منفی,0.67,بو و رایحه | رضایت کلی,بو و رایحه,بو و رایحه,true,پایین,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,"کرم سنگینی هست، ماندگاری کمی داره 
بنظرم می تونین با این قیمت از برند های دیگه بگیرین",0,true,2024-06-16T09:58:36+00:00,خنثی,0.35,ماندگاری | قیمت,قیمت,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,از این محصول راضی هستم و باز هم شارژش میکنم,0,true,2023-08-09T21:24:30+00:00,مثبت,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,هم خاصیت نرم کنندگی خوبی داره و هم اثر ضد التهابی خیلی بالا. از خریدم واقعا راضی بودم ,0,true,2023-05-26T14:28:15+00:00,مثبت,0.67,حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,"خیلی کرم خوبیه
من پیشنهادش میکنم
من برای صورتم استفاده میکنم
هرکرم دیگه استفاده میکردم جوش میزدم،ولی این عالی بود",3,true,2021-07-22T14:08:03+00:00,مثبت,0.79,رضایت کلی | تجربه محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم گیاهی حاوی عصاره جوجوبا حجم 50 میلی لیتر,https://www.khanoumi.com/products/my-jojoba-oil-cream-16943,کرم و مرطوب‌کننده صورت,عالیه پوست دستمو نرم کرده  زود جذب میشه,15,true,2018-01-17T11:54:01.4266667+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
