نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کرم ضد آفتاب پوست چرب و مختلط,https://www.khanoumi.com/products/bielenda-spf-30-protective-face-cream-19385,ضدآفتاب,ضد آفتاب عالی هست. من 3 ساله دارم ازش استفاده می کنم و پوستم چرب و حساسه، اصلا باعث جوش و براق شدن پوستم نمیشه,1,true,2020-01-16T17:12:41+00:00,مثبت,0.67,حساسیت و واکنش پوست/مو | ترکیبات | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم ضد آفتاب پوست چرب و مختلط,https://www.khanoumi.com/products/bielenda-spf-30-protective-face-cream-19385,ضدآفتاب,این کرم رو بر اساس نظر خانمی که گفته بودن اصلا احساس چربی نمی‌کنی، خریدم. با اینکه پوست من مختلطه و خیلی هم چرب نیست، اما این کرم کاملاً صورتم رو برق می‌ندازه و جلوی زیبایی نداره. مات نیست، اما بی‌رنگه.,1,true,2019-02-28T12:21:53.3366667+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم ضد آفتاب پوست چرب و مختلط,https://www.khanoumi.com/products/bielenda-spf-30-protective-face-cream-19385,ضدآفتاب,خیلی عالی اصلا احساس چربی نمیکنی! خیلی سبک! خوبیه که داره بی رنگ بی رنگ! به عنوان مرطوب کننده زیر آرایش هم میشه استفاده کرد ,5,true,2018-08-28T21:30:54.0566667+00:00,مثبت,0.67,رنگ و شید | رضایت کلی,رنگ و شید,,false,ندارد,false,
ماسک ژلی آبرسان یک بار مصرف,https://www.khanoumi.com/products/bielenda-hydro-booster-jelly-mask-19399,کرم و مرطوب‌کننده صورت,این ماسک واقعا آبرسان فوق العاده ایه و اون حجمی ک تو یک بسته ش هست برا ۴ دفعه استفاده کل صورت کافیه در کل برا پوست های کم آب توصیه می کنمش,6,true,2019-03-15T12:55:34.8966667+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,این بالم لب واقعا خوبه و لبا رو نرم میکنه اما پکیجینگش زیاد خوب نیست و یکم اگه بی دقتی کنید میشکنه خود بال لبش یا اینکه کج میشه ولی در کل من راضی ام ازش,0,true,2026-07-27T01:46:56.1502976+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بوی خوبی داره.سنگین نیست.پکیجینگ باکیفیتی ام داره,0,true,2026-07-17T18:00:12.6701786+03:30,خنثی,0.35,کیفیت محصول | بو و رایحه,کیفیت محصول,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,من راضیم ازش خوشبوعه، پکیجینگش عالیه و توی کیف باز نمیشه، لبارو نرم میکنه,0,true,2026-06-30T19:25:49.8153506+03:30,مثبت,0.95,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,عالیه,0,true,2026-04-25T08:46:25.4929098+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,ضعیف،اصلا مثل قبل نیست,0,true,2026-04-18T20:09:58.9169021+03:30,منفی,0.67,نارضایتی کلی,نارضایتی کلی,نارضایتی کلی,true,متوسط,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,"خیلی خوبه قشنگ لب رو نرم میکنه و انگار خونرسانی لب رو زیاد میکنه 
لب شیک میشه بعد استفاده ازش
به نظرم از دکتر ژیلا بهتره",0,true,2026-04-02T13:32:52.3917515+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بوش و نرم کنندگی عالیه خیلی راضی بودم,0,true,2026-03-15T19:24:01.419033+03:30,مثبت,0.91,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,عالیه,0,true,2026-02-10T23:54:30.6864097+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,خیلی عالیه، نرمه و بوی بدی هم نداره,0,true,2026-02-01T16:23:57.004068+03:30,مثبت,0.79,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,از همه بالم لب‌های دیگه برام بهتر بوده، فقط مراقب باشید خیلی بالا نیاریدش چون لق هست ممکنه بشکنه در حدی که فقط با لب برخورد کنه، پیشنهادش میکنم,0,true,2026-01-22T15:37:47.3184786+03:30,خنثی,0.35,پشتیبانی و خدمات,پشتیبانی و خدمات,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,معمولی، بعد از زدن چربی روی لب میمونه و ابرسانی معمولی داره,0,true,2026-01-21T09:47:53.5958909+03:30,خنثی,0.35,نارضایتی کلی,نارضایتی کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,خوب بود,0,true,2026-01-14T12:15:21.2859852+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بهترین بالم لب منکه عاشقشم,0,true,2026-01-05T13:16:28.1529283+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,فوق العاده است,0,true,2026-01-03T22:34:27.4907851+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,خیییییلی خوبه,0,true,2025-12-29T19:18:51.1948148+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,لطفا موجود کنید خیلی عالیه,0,true,2025-09-10T02:31:00.0919877+03:30,مثبت,0.79,موجودی کالا | رضایت کلی,موجودی کالا,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بهترین بالم لبی بود که استفاده کردم,0,true,2024-11-27T21:35:28.0507252+00:00,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,لطفا موجود کنید میخوام سفارش بدم,0,true,2024-11-11T11:54:28.5432563+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,خوبه به نظرم,0,true,2024-08-22T15:39:25+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بهترین بالم لبی که استفاده کردم. از این گرونتر هم خریده بودم قبلا، ولی هیچی این نمیشه ,0,true,2024-06-02T23:39:38+00:00,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بصورت یک لایه روی لب باقی میمونه اما چرب نیست,1,true,2023-11-04T10:44:54+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
بالم لب,https://www.khanoumi.com/products/ellaro-lip-balm-19402,رژ لب,بالم خوبیه سفیدک نمیزنه و چربیش اذیت کننده نیست,4,true,2021-08-01T18:22:28+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم دست و بدن توت,https://www.khanoumi.com/products/seagull-hand-and-body-cream-19404,کرم دست و بدن,عالیه هم ابرسانیه خوبی داره هم مرطوب کنندگی از بوشم که نگم واستون,2,true,2021-12-29T15:38:52+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم دست و بدن انبه,https://www.khanoumi.com/products/seagull-mango-hand-and-body-cream-19405,کرم دست و بدن,میتونه جایگزین مناسبی برای لوسیون های گران قیمت باشه. ,1,true,2019-10-10T11:29:24+00:00,خنثی,0.35,قیمت,قیمت,قیمت,true,پایین,false,
کرم دست و بدن انبه,https://www.khanoumi.com/products/seagull-mango-hand-and-body-cream-19405,کرم دست و بدن,من چون عاشق انبه هستم خریدمش، با اینکه بوش یکم فرق داره ولی در کل راضیم و دوستش دارم، برای بدنم استفاده میکنم و کاملا نرم و مرطوب میکنه، اصلا چرب نیست و سریع جذب میشه,4,true,2019-06-03T22:35:55.3666667+00:00,مثبت,0.79,تجربه محصول | بو و رایحه | رضایت کلی,بو و رایحه,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,خوبه مشکلی ندارع,0,true,2026-08-27T12:04:19.0968216+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,خیلی خوبه عمیق تمیز میکنه بدون اینکه خیلی خشک کنه پوستو و ارایشو هم خیلی خوب پاک میکنه,0,true,2026-08-11T18:37:11.5330208+03:30,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,عاشق فوم شستشو سینره ام چندین ساله ازش استفاده میکنم و ب شدت راضی ام,0,true,2026-08-06T18:30:00.4840219+03:30,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,"با اینکه پوست مختلط و عادی داشتم اما مناسب پوست من نبود و پوستم به شدت خشک کرد
با وجود اینکه ابرسان و مرطوب کننده هم استفاده کردم",0,true,2026-08-06T09:08:23.3427338+03:30,خنثی,0.35,تجربه محصول | نیاز به مشاوره,نیاز به مشاوره,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,"این شوینده خیلی خوبه و پوست رو اصلا خشک نمیکنه و ملایمه  
اگه پوست چربی دارید این شوینده رو پیشنهاد میکنم بخرید",0,true,2026-08-05T11:49:53.2542253+03:30,مثبت,0.91,پیشنهاد به دیگران | رضایت کلی,پیشنهاد به دیگران,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,به نسبت قیمتش خیلی خوبه بعدش حتما آبرسان بزنین که پوست خشک نشه,0,true,2026-08-03T10:04:37.7689827+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,عالیه,0,true,2026-08-02T22:24:29.69159+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,بوی خوبی داره .یه حالت مرطوب کننده ای هم داره و پوست نرم میشه,0,true,2026-08-01T11:55:32.7277541+03:30,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,"شویندگی ملایمی داره انتظار پاک کردن آرایش قویی نداشته باشین .یکم پوست خشک میکنه که همیشه باید بعد شستشو صورت از آبرسان و مرطوب کننده استفاده کرد پس این خشکی به نظرم عادی.
در کل برای من مناسب بوده و چندین بار شارژش کردم چون پاک کنندگی ملایمش به پوست آسیب نمیزنه.",0,true,2026-07-31T11:24:12.2052278+03:30,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
ژل شستشوی صورت مرطوب کننده و ضد آلودگی هوا مناسب پوست چرب حجم 200 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-pollution-daily-face-wash-19406,ژل و فوم شستشو,"اول اینکه عطریه 
دومم پوست رو خشک میکنه من پوستم چربه ولی باهاش احساس سوزش پیدا میکنم
سوم دیگه تکرارش نمیکنم",0,true,2026-07-28T18:46:43.3093141+03:30,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
