نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,من تقریبا یک ماهی هست دارم استفاده میکنم ولی نمیدونم تاثیر داره یا نه . فقط مشکلش نسبت به مارک های دیگه ای که تا حالا استفاده میکردم اینه که کرمه اگه ژل باشه بهتره و سرشم اگه رولی باشه دیگه عالیه,0,true,2024-11-28T07:44:35.6183867+00:00,مثبت,0.79,اثربخشی | رضایت کلی | تجربه محصول,اثربخشی,,false,ندارد,false,
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,چند روزه خریدم دارم استفاده میکنم تو این چند روز پوست زیر چشم هام کمی سفت شده و تیرگیشم کمی کم کرده حالا باید یک دوره تمام استفاده کنم تا ببینم چی میشه ,0,true,2024-08-11T13:38:14+00:00,خنثی,0.35,تجربه محصول | بافت محصول,بافت محصول,,false,ندارد,false,
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,خب باید بگم مدتی بود زیر چشمم چروک ریز داشت و خشک شده بود من 23 سالمه اما این مدلش رو گرفتم چون پوست نازکی دارم و این بهتر واسش جواب میداد و واقعا راضی بودم دور چشمم رو کمی روشن و یذره چروک رو هم از بین برد فقط حتما صبح و شب و حتی قبل آرایش استفاده مداوم داشته باشید تا تاثیرش رو ببینید اما در کل کرم ها واستون معجزه نمیکنن و بیشتر حالت پیشگیری و تغییر سطحی رو دارن اگر یک خانم چهل ساله با چروک عمیق هستید نهایت باید برید تزریق کنید، بازم این نظر من بود خوشگل خانوما,0,true,2024-03-28T11:53:38+00:00,مثبت,0.67,اثربخشی | تاریخ انقضا | تجربه محصول,تاریخ انقضا,,false,ندارد,false,
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,برای مادرم خرید کردم و راضی بودن و دو بار دیگه هم خواستن که براشون تهیه کنم. ,0,true,2024-03-04T20:17:07+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,موجودش کن خانومی تا خرید کنیم,0,true,2024-02-15T12:55:25+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
کرم دور چشم ضدچروک و سفت کننده پوست دور چشم مدل Ultra Rich مناسب بالای 40 سال حجم 30 میلی لیتر ,https://www.khanoumi.com/products/cinere-eye-cream-17057,کرم دور چشم,من چند بار این محصول رو تکرار کردم،برای من خیلی خوب بود، ووچه و پریم هم استفاده کردم،ولی این خیلی بهتر بود,0,true,2023-12-06T10:41:44+00:00,مثبت,0.91,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,خوب بود زود جذب شد ولی کلا از سینره انتظار خیلی بالاتری دارم همیشه,0,true,2025-12-11T08:41:39.0308995+03:30,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,معمولی,0,true,2025-05-13T13:52:46.5081799+00:00,خنثی,0.35,نارضایتی کلی,نارضایتی کلی,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,من استفاده کردم خوب بود.ترک پارو کم میکنه و نرم میشه,0,true,2025-02-22T15:23:42.6852544+00:00,مثبت,0.79,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,دومین باره که دارم سفارش میدم. خیلی خوب بود. توی 3ـ4 روز نتیجه ی عالی داشت.,0,true,2024-10-15T08:25:03.5554489+00:00,مثبت,0.95,رضایت کلی | اثربخشی,اثربخشی,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,راضی هستم. بوش هم خوبه و زیاد تند نیست . خاصیت رفع کنندگی ترک پا هم مناسب اما حجمش کمه و زود تموم میشه,0,true,2024-09-24T21:50:26+00:00,مثبت,0.79,حجم و مقدار | بو و رایحه | ماندگاری,بو و رایحه,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,خیلی عالی بود و با چند بار استفاده نتیجه گرفتم,0,true,2024-06-24T11:16:48+00:00,مثبت,0.79,رضایت کلی | اثربخشی | تجربه محصول,اثربخشی,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,من خریداری کردم،ولی راضی نیستم،چون بوش خیلی بد و زیاد و ماندگار...,0,true,2022-07-24T14:51:06+00:00,منفی,0.79,بو و رایحه,بو و رایحه,بو و رایحه,true,پایین,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت,سلام من قبلا ازین محصول استفاده کردم ومیخوام از خانومی هم خریداریش کنم چون خیلی عالی بود,0,true,2021-06-22T10:01:50+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم رفع ترک پا سینره مدل Intense Repair مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-foot-cream-17059,کرم و مرطوب‌کننده صورت, باتوجه به قیمتش نسبت به کرم های ترک پای ایرانی دیگه توقع کیفیت بیشتری داشتم. من این محصولو با تاریخ انقضای سه ماه توی آف خرید کردم ,10,true,2019-07-15T19:23:04+00:00,خنثی,0.35,تاریخ انقضا | تجربه محصول | کیفیت محصول | تخفیف,تاریخ انقضا,,false,ندارد,false,
کرم شب حاوی مواد معدنی دریایی مناسب پوست خشک و خیلی خشک حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-nourishing-night-cream-17060,کرم و مرطوب‌کننده صورت,سبکه.رو پوست میشینه.بوی خوبی داره.پوست و نرم میکنه.تاثیر دیگه ای ندیدم و برای ده سال دیگم شبها میزنم.امیدوارم واقعا تاثیر داشته باشه.فقط چرا یهو انقدر گرون شد؟,0,true,2026-06-13T15:47:24.2750763+03:30,خنثی,0.35,اثربخشی | قیمت | بو و رایحه,قیمت,قیمت,true,پایین,false,
کرم شب حاوی مواد معدنی دریایی مناسب پوست خشک و خیلی خشک حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-nourishing-night-cream-17060,کرم و مرطوب‌کننده صورت,خوشبو و سبکه,0,true,2026-03-29T22:30:37.0413585+03:30,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
کرم شب حاوی مواد معدنی دریایی مناسب پوست خشک و خیلی خشک حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-nourishing-night-cream-17060,کرم و مرطوب‌کننده صورت,بدون تاثیر,0,true,2025-06-22T21:20:16.7614125+00:00,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
کرم شب حاوی مواد معدنی دریایی مناسب پوست خشک و خیلی خشک حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-nourishing-night-cream-17060,کرم و مرطوب‌کننده صورت,عالیه.من ازش واقعا راضیم.پوست من یه مدت خیلی کدر و خشک شده بود. با استفاده از این کرم و کرم روز سینره لکای صورتم کمرنگ شد و پوستم شاداب شد. ,27,true,2018-04-02T12:36:20.58+00:00,مثبت,0.95,رضایت کلی | تاریخ انقضا,تاریخ انقضا,,false,ندارد,false,
کرم ضد لک و روشن کننده دارای عصاره های گیاهی مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-repair-whitening-cream-17061,کرم و مرطوب‌کننده صورت,حدود دو هفته اس که دارم استفاده میکنم لک های پام ک بر اثر جای جوش بودن از قهوه ای پر رنگ کمرنگ شدن... اگر رفتن کامل بازم نظرمو ابدیت میکنم.بوی خوبی داره زود جذبه ولی خیلی گرونه کاشکی خانمی تخفیف بزاره براش ,0,true,2023-08-20T20:18:11+00:00,خنثی,0.35,تخفیف | قیمت | تجربه محصول | رنگ و شید | بو و رایحه | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم ضد لک و روشن کننده دارای عصاره های گیاهی مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-repair-whitening-cream-17061,کرم و مرطوب‌کننده صورت,من این ضد لک رو شبا استفاده میکنم واقعا تاثیر داشته چند تایی جای جوش داشتم بیرنگ شدن با اینوه هنوز یک ماه نشده دارم استفاده میکنم و راضیم ازش,49,true,2020-05-22T23:08:26+00:00,مثبت,0.79,تجربه محصول | اثربخشی | حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم ضد لک و روشن کننده دارای عصاره های گیاهی مناسب انواع پوست حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-repair-whitening-cream-17061,کرم و مرطوب‌کننده صورت,سلام. من تازع از این کرم سفارش دادم وقتی بدستم رسید دیدم قیمت کرم ۳۱ هزار تومانه ولی شما ازمن ۶۵ هزار تومان پول گرفتین و اینکه محصول تولید یکسال پیشع تاریخ انقضاش کم مونده ولی شما دوبرابر قیمت اصلیش بهم فروختین هیچیکم پاسخگو نیس,65,true,2019-07-01T14:11:00.8633333+00:00,خنثی,0.35,تاریخ انقضا | قیمت | تجربه محصول | پشتیبانی و خدمات,تاریخ انقضا,,false,ندارد,false,
کرم ضد لک مناسب افراد بالای 40 سال حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-spot-repairing-cream-17062,کرم و مرطوب‌کننده صورت,تقریبا یک تیوپ مصرف کردم  و تقریبا دائم اوقات که  خونه هستم.  همراه مصرفش از سرم ویتامین  سی   هم   مصرف داشتم   درصد اثر گذاری خیلی خوبی دیدم . جای  لک آفتاب روی گونه هام از اطراف به سمت مرکز کم و    کمرنگ شده و حتی بعضی ازبین رفته اند.  حالا اثر بخشی مثبت کدوم یکی بیشتر بوده نمیدونم ولی واقعا رضایتم رو جلب کرده است,0,true,2025-11-04T19:11:45.827714+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ضد لک مناسب افراد بالای 40 سال حجم 65 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-spot-repairing-cream-17062,کرم و مرطوب‌کننده صورت,من برای مادرم تهیه کردم ولی نتیجه ای تا به امروز ازش ندیدیم حدودا یک ماهی میشه بوش خوبه و بافتش سبکه,0,true,2024-10-06T11:40:04.1917542+00:00,مثبت,0.67,اثربخشی | بافت محصول | بو و رایحه,بافت محصول,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,این محصول خیلی خوبه من منتظرم موجود بشه . مدتها ازش استفاده میکردم ولی مدتی است که موجود نمیباشد.,0,true,2024-12-03T09:33:42.9958124+00:00,مثبت,0.79,موجودی کالا | تجربه محصول | رضایت کلی,موجودی کالا,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,لطفاً هرچه زودتر موجود کنید ممنون,0,true,2024-10-07T10:06:06.670672+00:00,مثبت,0.67,موجودی کالا | رضایت کلی,موجودی کالا,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,واقعا این محصول عالیه بعد یک ماه هم پوست صورت و شفاف و روشن میکنه و چروکای ریز کمتر میشن,0,true,2024-07-23T10:32:47+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,میشه این و موجود کنید,0,true,2024-04-13T23:13:27+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,با چند بار استفاده تاثیر مثبتی دیدم ازش,0,true,2024-04-08T08:30:19+00:00,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,برای مادرم خرید کردم و راضی بودن. اما حجم کرم خیلی کمه به نسبت اینکه محصول ایرانیه و قیمتی که داره.,0,true,2024-03-04T20:18:23+00:00,مثبت,0.67,حجم و مقدار | تجربه محصول,حجم و مقدار,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,خیلی خیلی عالی بود لطفا موجود کنید,0,true,2023-11-08T00:40:42+00:00,مثبت,0.79,موجودی کالا | رضایت کلی,موجودی کالا,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,در حد خودش خوبه لعد از چند دقیقه پوست صافتر میشه و این خوبه ، من کرم سفت کننده و ضدچروک ژنو رو هم گرفتم ولی این هم ارزونتره هم کارامدتر 👍,0,true,2023-10-27T15:46:23+00:00,مثبت,0.79,قیمت | بافت محصول | تجربه محصول,قیمت,,false,ندارد,false,
کرم سفت کننده صورت مدل Ultra Rich مناسب افراد بالای 40 سال حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-lifting-cream-17064,کرم و مرطوب‌کننده صورت,راضیم,58,true,2022-04-29T03:45:54+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ضد چروک مدل آنتی ایج حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-aging-cream-17065,کرم و مرطوب‌کننده صورت,من چند ماه مرتب از این کرم استفاده کردم واقعا چروک های صورتم کم شد و پوستم شفاف شد. مجدد سفارش دادم.,0,true,2026-06-28T21:26:59.6515348+03:30,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم ضد چروک مدل آنتی ایج حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-aging-cream-17065,کرم و مرطوب‌کننده صورت,من ازین کرم استفاده میکردم خیلی حس خوبی به پوستم میداد،اما چون روی نظم خاصی نمیزدم درمورد ضد چروک بودنش نظری نمیتونم بدم،اما حس خوبی بع پوستم میداد,0,true,2024-03-03T16:35:32+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ضد چروک مدل آنتی ایج حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-aging-cream-17065,کرم و مرطوب‌کننده صورت,من پوستم خشکه،کمتر یک ماهه دارم استفاده میکنم ،خیلی راضیم،واقعا پوست رو نرم و لطیف میکنه،مثل پوست بچه,1,true,2022-06-23T14:47:01+00:00,مثبت,0.79,تجربه محصول | حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم ضد چروک مدل آنتی ایج حجم 40 میلی لیتر,https://www.khanoumi.com/products/cinere-anti-aging-cream-17065,کرم و مرطوب‌کننده صورت,پوست من فقط روی بینی کمی چربه و باقی صورتم مخصوصا توی پاییز نسبتا خشک میشه ولی مستعد جوش هستم. متاسفانه با این کرم پیشانیم و گونه هام جوش زد.,11,true,2020-11-12T09:20:08+00:00,منفی,0.67,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
