نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,پوستم مختلطه. این کرم بسیار سبکه و به سرعت جذب پوست میشه، مرطوب کنندگی عالی داره و پوست رو نرم و باطراوت میکنه. به همه پیشنهاد میکنم,2,true,2022-02-02T14:55:22+00:00,مثبت,0.79,پیشنهاد به دیگران | رضایت کلی,پیشنهاد به دیگران,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,خیلی کرم خوبیه بیشتر آبرسانی داره تا مرطوب کنندگی درکل عالیه باعث جوش هم نشده تا الان برام ,1,true,2022-01-17T09:24:16+00:00,مثبت,0.79,رضایت کلی | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,عااااالیه،من پوستم مختلط رو به چربه،دکتر پوستم این کرمو واسه مرطوب کننده بهم داد،خیلی سبکه،,16,true,2021-11-03T01:21:48+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,نسبت به قیمت ، خریده به صرفه ایه. اصلا پوست رو چرب نمیکنه از این بابت خوبه. ولی من این محصولو دوباره سفارش نخواهم داد. خیلی بوی عطر میده و رطوبت رسانی نداره. ,8,true,2021-10-08T13:55:15+00:00,مثبت,0.67,قیمت | تجربه محصول | بو و رایحه,قیمت,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,عالیهههه،اصلا دیگه جوش نمیزنم.ولی چون چربی نداره باید درطول روز ۴ یا ۵ بار بزنی تا پوستت کامل آبرسانی شه,4,true,2021-09-11T20:03:53+00:00,مثبت,0.79,رضایت کلی | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,حرف نداره،سه بار تمدیدش کردم و همچنان تموم شه بازم همینو میگیرم،به گفته دکتر متخصص پوست گرفتمش،خیلی سبکه و اصلا بعدش سنگینی و چربی حس نمیشه,29,true,2021-01-01T13:15:11+00:00,خنثی,0.35,نیاز به مشاوره | تجربه محصول,نیاز به مشاوره,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,"خیلی عالیه،من بخاطر جوش صورتم از راکوتان و محلولای ضدجوش استفاده میکردم که بشدت پوست رو خشک میکردم،ک دکترم این کرم رو برام ندشت،بهترین محصول برای پوستای چربه،عالیه،من یکساله که مرتب استفاده میکنم
جذبشم خیلی سریعه،انگار عجله داره بره زیر پوست و ی پوست خوشگل و شاداب تحویل بده😍😍",59,true,2020-11-18T20:31:34+00:00,مثبت,0.95,رضایت کلی | تجربه محصول | ارسال کالا | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
کرم مرطوب کننده مدل Oily مناسب پوست چرب حجم 50 میلی لیتر,https://www.khanoumi.com/products/medilann-oily-skin-moisturizing-21221,کرم و مرطوب‌کننده صورت,خیلی عالیه حس شادابی و نرمی به پوست میده اصلا چرب نیست خیلی خوبه,33,true,2020-11-03T17:55:53+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,برای من عالی بود. خیلی راضی بودم. مژه هام در اثر اکستنشن خیلی آسیب دیده بود و کم پشت شد بود. خدا رو شکر با این محصول عالی شدن,0,true,2025-04-13T03:03:08.114079+00:00,مثبت,0.95,رضایت کلی | کالای آسیب‌دیده | تجربه محصول,کالای آسیب‌دیده,کالای آسیب‌دیده,true,بالا,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,"سلام من 5 ماه استفاده کردم 
واقعا مژه رو بلند میکنه اما خب تصور رویایی ازش نداشته باشین وقتی کلا مژه هاتون کم پشته در حد اکستشن مژه که قرار نیست مژه دار بشین 
فقط مژه رو بلند میکنه همین 
و اینم باید در نظر بگیرین و راجب سیکل رشد مژه تو اینترنت بخونین که بفهمین چرا بعضیا زود جواب میگیرن بعضیا دیر یا اصلا",0,true,2025-04-13T01:07:30.8341771+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,24 روزه دارم مصرف میکنم واقعا تاثیر داشته مژهام هم حجمشون هم بلندیشون تغییر خوبی داشتن دوره مصرفشو حتما کامل میکنم,0,true,2025-04-12T20:42:37.7305754+00:00,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,خیلی خوبه,0,true,2025-04-12T14:06:15.2648114+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,هیچ تاثیری هیچیییی تو اندازه مژه های من نداشت بر حسب نظرات گرفتم ولی واقعا پشیمون شدم هم قیمتش بالا بود هم ی ذره ام موثر نبود,0,true,2025-04-12T13:09:41.7761751+00:00,منفی,0.67,اثربخشی | نارضایتی کلی | تجربه محصول,اثربخشی,اثربخشی | نارضایتی کلی,true,متوسط,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,ماه اول فوق العاده پر و مشکی میشه ولی تا قطع میکنی مصرفشو شروع میکنه ریختن پیشنهاد نمیکنم,0,true,2025-04-12T07:49:31.4182378+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,در خریدش شک کنید عالیه . فقط لطفا تخفیف بذارید . تشکر,0,true,2025-04-08T05:09:56.1162764+00:00,مثبت,0.79,تخفیف | رضایت کلی,تخفیف,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,از نظر بلند کردن و پرپشت شدن مژه بعد از 4 هفته اثر خودشو نشون داد ولی مشکلی که ایجاد شد اینه که هم در پلک بالا و هم در لبه پلک پایین جایی که این قلم رو می‌کشیدم به صورت یک خط به رنگ تیره و قهوه‌ای ایجاد شده و یکم التهاب داره مثل اینه که خط چشم کشیدم نمی‌دونم علتش چیه آیا برای کسی این مشکل پیش اومده ؟,0,true,2025-04-04T22:52:52.3056166+00:00,خنثی,0.35,رنگ و شید | حساسیت و واکنش پوست/مو | سؤال و ابهام,حساسیت و واکنش پوست/مو,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,مژه هام رشد کرد ولی زیر چشمام وحشتناک‌قرمز و کبود شد و سوزش داره. همون یه بار که استفاده کنی زیر چشما وحشتناک میشن,0,true,2025-03-30T19:49:43.944873+00:00,خنثی,0.35,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,فعلا دو هفته استفاده کردم تاثیری ندیدم,0,true,2025-03-30T19:28:35.296955+00:00,خنثی,0.35,اثربخشی | تجربه محصول,اثربخشی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,عالیه یک سال استفاده میکنم من که مژه کمی داشتم الان عالی شده انگار مژه کاشتم ، پرپشت ،بلند ،مشکی ،ضخیم شده جوری که دیگه سختمه عینک میزنم ،دوره رو کامل بزنید به مژه ها بعدش مثل روتین پوستی همیشه یکی تو کیف لوازم آرایشی داشته باشید در هفته دو سه بار بزنید,0,true,2025-03-30T03:56:34.215113+00:00,مثبت,0.91,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,این محصول دفعه اول و دوم تاثیر داره،اما بعدش آداپته میشه و دیگه تاثیری نداره،بنظرم کمی هزینه بیشتر کنید و محلول تقویت مژه ی بلک بری رو بگیرین اون خیلی عالیه,0,true,2025-03-26T11:44:41.6997864+00:00,مثبت,0.79,اثربخشی | رضایت کلی | تجربه محصول | قیمت,قیمت,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,خیلی عالی بود من بعد دو هفته متوجه اثراتش شدم الانم حدود 3هفتس دارم استفاده میکنم هم مژه هام بلندشدن هم حجمشون بیشتر شده میتونم بگم ی جورایی معجزه کرده تو این مدت کوتاه ممنون از برند خوب سریتا,0,true,2025-03-20T13:42:05.6490882+00:00,مثبت,0.95,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,واقعا برای استفاده افرادی که مژه کوتاه و کم پشتی دارند معجزههههه میکنه ! اما باید چندین دوره استفاده کنید و خیلی کم کم قطعش کنید,0,true,2025-03-19T10:38:38.1143474+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,چند سال پیش ازاین محصول به مدت یک‌ماه استفاده کردم خیلی تاثیرگذار بود رشد مژه‌م بیشتر و پرپشت‌تر شده بود ولی طی یه مدت برمیگرده با حالت اولش بدیش اینه ولی درکل عملکرد خوبی داره ارزش خرید داره من راضی‌ام,0,true,2025-03-15T18:58:46.6666666+00:00,مثبت,0.79,تجربه محصول | اثربخشی | قیمت,قیمت,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,من یه سال استفاده کردم مژه هارو بلند و پر میکنه بعد قطع مصرفم هم همچنان مژه های خوبی دارم ولی چشم من رو قرمز می‌کرد و باعث تیره گی زیرچشم هم میشد,0,true,2025-03-11T20:49:24.6880479+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,"خیلی بد !!
باعث قرمزی و درد چشم شد برای من و نمی ارزه واقعاا  ..",0,true,2025-03-11T15:46:57.5859715+00:00,منفی,0.67,نارضایتی کلی,نارضایتی کلی,نارضایتی کلی,true,متوسط,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,من یک دوره استفاده کردم مژه هام بشدت بلند شد ولی زیر چشمم هم بشدت دچار سیاهی شد انگار4روزه نخوابیدم در این حد,0,true,2025-03-11T06:09:35.5220869+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,اون مدل قدیمیش عالی بود خیلی مژه هام پر و بلند و فر شد ولی مدل جدیدش اصلا افتضاح هیچ تاثیری که نداشت هیچ تازه پرش پلک گرفتم و آبریزش چشم آخه چرا تغییرش دادن,0,true,2025-03-05T10:36:18.2647141+00:00,ترکیبی,0.79,اثربخشی | رضایت کلی | نارضایتی کلی | تجربه محصول,اثربخشی,اثربخشی | نارضایتی کلی,true,متوسط,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,من استفاده کردم اصلا خوب نبود هیچ تاثیری نداشت فقط الکی سروصدا کرده,0,true,2025-02-27T12:24:28.296916+00:00,منفی,0.91,اثربخشی | نارضایتی کلی | تجربه محصول,اثربخشی,اثربخشی | نارضایتی کلی,true,متوسط,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,راضی بودم. خوبه,0,true,2025-02-21T11:27:12.1216374+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,خیلی وقت بود تصمیم داشتم بگیرمش بالاخره خریدمش امیدوارم اسیب زا نباشه و تیره نکنه دور چشممو اما دوسه روزی که استفاده کردم نه سوزشی ایجاد کرد نه حساسیتی ..,0,true,2025-02-19T19:46:45.5642854+00:00,منفی,0.67,حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,"فقط میخوام بگم به نظرات منفی توجه نکنید
عکس مژه هامو میزارم قبل و بعد
من انقدر اکستنشن کرده بودم مژه هام خیلی کم شده بود
چن ماه از سریتا زدم فقط ببینید چی شد
وقتی ریمل میزنم مژه هام میچسبه به ابروهام انقدر بلند شده
بدون ریملم بلنده ولی چون حالت نداره خیلی معلوم نیست
شاید باورتون نشه ولی من دستم میلرزید بالای پلکم چند باری سرم خورد بهش
بعد چندروز دیدم اونجا هم مژه در اومده 
به شخصه از محصولات سریتا به خصوص سرم مژه ش راضیم
خیلی وقته حتی دیگه ریمل نمیزنم چون مژه هام خوب شده
مگر واسه مهمونی 
و اینکه تیرگی زیر چشم واسه روزای اولشه فقط
من که دیگه قعطش نکردم شده هفته ای سه بار میزنم ولی قصد ندارم مصرفشو قطع کنم شده جز روتینم همه جا میبرمش با خودم",0,true,2025-02-19T08:38:56.1150636+00:00,مثبت,0.91,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سایر محصولات,این سری جدیدش واقعا کیفیت قبلی رو نداره. نسبت به هزینه بالاش اصلا از کیفیتش راضی نبودم. مژه هام خیلی مر و بلند نشده فرق زیادی با روز اولش نکرده. تازه وقتی مژهامو می شورم حتی مژهام می ریزه. اصلا خوب نبود,0,true,2025-02-17T17:07:09.3567561+00:00,منفی,0.95,کیفیت محصول | نارضایتی کلی | قیمت,قیمت,کیفیت محصول | نارضایتی کلی | قیمت,true,متوسط,false,
