نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
رژ لب فلفلی,https://www.khanoumi.com/products/artdeco-hot-chili-lip-booster-10,شانس 1010,11,false,2016-02-26T19:27:58.6566667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"کسیکه پوستش خشکه هم میتونه استفاده کنه؟
",147,false,2019-12-04T11:33:56+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,خیلی خوبه و حجمش هم زیاده,59,true,2019-10-12T15:08:47+00:00,مثبت,0.91,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,بهترين اسكراپى كه استفاده كردم,83,true,2019-02-04T03:10:51.5166667+00:00,مثبت,0.67,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,عالیه خواهش میکنم شارژ کنید,42,true,2018-06-08T00:48:33.2433333+00:00,مثبت,0.79,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام . من عاشق این اسکراپم. کاش شارژش کنید,49,true,2018-05-12T12:54:04.5433333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا شارژ کنید,29,false,2018-04-25T15:31:49.73+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,چرا این محصول پرطرفدار و با کیفیو شارژ نمیکنید؟؟؟,15,true,2018-04-05T02:13:35.3+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام. . اغلب محصولات تمام شدند. چرا شارژ نمی کنید؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟,8,false,2018-04-04T12:58:55.0366667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,کی شارژ میشه میخوام خریدمو نهایی کنم منتظر این محصولم,3,false,2018-04-02T02:26:58.9466667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا شارژش کنین ,9,false,2018-03-12T11:57:50.76+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,من نمیدونم محصول ب این پر مخاطبیو چرا دیر دیرو تعداد کم شارژ میکنید!!!!جالبه هیچوقت اسکراب وابرسان این برند و باهم شارژ نمکنید وجدا از هم برای فروش میزازید!!جریان چیه برای اینک هر کس مجبور شه ۲بار ثبت سفارش کنه و پول پیک بده حتما!!,15,true,2018-03-05T03:03:03.8966667+00:00,منفی,0.79,محصول | تحویل و ارسال,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,چراااا شارژ نمیکنیییییین😭,10,false,2018-03-01T00:52:42.0933333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شارژ كنيد لطفاااا,12,false,2018-02-27T13:45:16.1233333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,ای بابا تا من با خواهرم صحبت کردم تمام شد چرا,6,true,2018-02-22T15:38:08.3166667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,موجود کنید لطفا ، چقد زود تموم شد,7,false,2018-02-22T12:01:43.19+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,چقدر زود تموم شد لطفا دوباره موجود کنید,7,false,2018-02-21T21:55:52.8266667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,من قبلا این اسکرابو از اینجا خریدم و خیلیییی راضیم ومیخواستم دوباره بخرم ولی وقتی توی خریدام روش کلیک میکنم اون محصولو تمام شد نشون میده واینو پیشنهاد میده،میخواستم بپرسم فرقشون چیه؟چون شکل اسکراب من با این عکس هم فرق داره یکم،اصله این اسکراب؟,0,false,2018-02-21T10:35:05.48+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفاااا موجودش کنید,3,true,2018-02-17T19:59:02.4333333+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,موجود و شانس لطفا,5,true,2018-01-30T08:23:41.8066667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا زودتر شارژش کنید,4,false,2018-01-27T23:38:11.0466667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا شارژش کنید,4,false,2018-01-17T21:25:40.94+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام. من ماسک تیوپی لیمو و پرتغال سنت ایوز از شما خریدم. این ماسک به شدت شله وخیلی خیلی بوی شامپو میده. یعنی وقتی زدم به صورتم گفتم الان صورتم میشه پر کف. خراب شده یعنی؟ چرا اینطوریه؟ من تو تخفیف گرفتم.لطفا جواب بدید چون من میترسم دوباره بزنمش,2,false,2018-01-05T19:23:22.4266667+00:00,منفی,0.67,محصول | قیمت,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,بسیار به صرفه است. سریع بعد از اولین استفاده پوستتون نرم تر میشه.,2,true,2018-01-04T11:09:12.0233333+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا این محصول رو زودتر موجود کنید,4,true,2017-12-23T14:53:00.8033333+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"سلام
لطفا نوع تویوپی این محصولو موجود کنید",6,false,2017-12-23T07:52:15.8066667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام خانمی لطفا شارژر کنید ممنونّ,7,false,2017-12-10T10:51:06.2933333+00:00,مثبت,0.67,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,خيلي عاليه بعد از استفاده كاملا پوست رو لايه برداري و روشن ميكنه،من پوستم مختلطه  اين محصول چربي پوست رو تنظيم ميكنه و باعث خشكي پوست نميشه،توصيه ميشه👍🏻,4,true,2017-11-27T13:21:23.5333333+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,این محصول فوق العاده است منکه عاشقش شدم,3,true,2017-11-26T14:55:50.9466667+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,بين خريد اين و اسكراب ضد جوشش دو دلم ، راهنمايي كنيد از كدوم راضي تر بودين؟ اين محصول؟ ,4,true,2017-11-23T14:59:26.8433333+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,من میخوام این محصولو سفارش بدم خرید اولم هست موقع ثبت سفارش نوشتین که پول پیک داره.الان چه جوریه پول پیک داره یا نه,1,true,2017-11-23T12:56:26.2166667+00:00,منفی,0.67,محصول | تحویل و ارسال,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام خسته نباشید من حدود 2ماه هست منتظر این محصولم اگه نمیارید از جای دیگه تهیه کنم خیلی ممنون,23,false,2017-10-22T10:33:39.9066667+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس لطفا,17,true,2017-10-10T15:32:14.0966667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"کاربر گرامی ""خانم فاطمه سلطان پور عزیز""/افزودن محصول به سبد خرید به منزله ی رزرو محصول نمیباشد و حتما می بایست سفارش خود را تکمیل نمایید.",1,false,2017-09-23T11:19:18.8933333+00:00,منفی,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام سایت خانومی من از مشتریانتون هستن توقع نداشتم وقتی من این اسکراب رو با تخفیف بیشتر وارد سبد خریدم کردم از سبد حذف بشه که من مجبور بشم با تخفیف کمتر بگیرم,1,false,2017-09-23T00:35:41.2733333+00:00,منفی,0.79,قیمت | محصول,قیمت
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شارژ بشه لطفا,4,true,2017-09-14T09:42:08.0066667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,عاليه، پوست روشن و نرم ميكنه..خيلي راضيم ,1,true,2017-09-05T13:35:39.0966667+00:00,مثبت,0.95,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,برای صورت جوش دارم مناسبه؟,4,false,2017-09-01T12:58:07.2566667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,بابت تخفیف ها خیلی ممنونم اما چرا اکثر اوقات محصولات یکسانی در شانس قرار میگیرن؟ مثلا من مدتهاست منتظر موجود شدن اسکراب ضد جوش و لک این برند هستم ولی متاسفانه...,10,true,2017-08-12T12:59:16.5133333+00:00,ترکیبی,0.71,محصول | قیمت,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,بسیار عالی واقعا پوست رو سرحال و زنده می کنه و خیلی هم به صرفه است.,6,false,2017-08-12T10:57:00.9533333+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شااااااااارررررررررژژژژژژژ,14,true,2017-06-21T15:18:22.0866667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا شارژش كنييييييييييييد,12,false,2017-06-20T21:56:55.73+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,این محصول برای پوست خشک هم مناسبه یا خیر؟,3,true,2017-06-18T19:07:35.18+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"خیلی خیلی عالیه انقدر که من پشیمونم چرا توی حراج 36درصدی 2تا ازش نخریدم
همون بار اول با یه بار استفاده یه لایه مرده از صورتمو برداشت و صورت رو خیلی نرم و لطیف میکنه و واقعا سرحال میاره
توروخدا بازم تو حراج 36 درصدی بذاریدش",11,true,2017-06-12T21:16:39.69+00:00,ترکیبی,0.82,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,واقعا عالیه از همه ی اسکراب و ماسک صورتیهایی که تا حالا استفاده کردم بهتره ، حتی جوش های ریز زیر پوستی هم اگه باشه از بین میبره خ خوبه,11,true,2017-05-11T12:13:52.76+00:00,مثبت,0.95,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,خواهشا یک بار دیگه این محصولو تو حراج روز جوان بذارین,7,true,2017-05-09T14:22:52.0566667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"
لطفا این محصول و تو شانس بذارید",10,true,2017-04-24T14:37:50.7633333+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"من این محصول رو به همراه آبرسانش خریدم و الان یک هفته است که دارم استفاده میکنم و کاملا راضی هستم. صبر کردم بعد از یه مدت استفاده نظرمو بنویسم ولی توی یک هفته تاثیر مثبت هر دو محصول چشمگیر بود. توصیه میکنم در خرید این دو محصول لحظه ای درنگ نکنید.
ممنون از تیم خانمی",13,true,2017-03-19T09:53:07.12+00:00,مثبت,0.95,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,به نظر من كه خيلي عاليه، همون لحظه هم پوست رو چند درجه روشن تر ميكنه. از نظر اندازه هم خيلى مقرون به صرفه ست،به كسايي كه پوست چرب و مخلتط دارن پيشنهاد ميكنم امتحانش كنن☺️,9,true,2017-03-16T18:57:04.6166667+00:00,مثبت,0.95,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام.در صورت استفاده از این اسکراب،استفاده از ضد افتاب هم ضرورت پیدا میکنه یا فرقی نمیکنه؟و اینکه ایا در مدت استفاده از این اسکراب شستشوی روزانه با صابونهای دیگه واسه پوست مشکلی ایجاد نمیکنه؟,7,true,2017-03-06T22:48:22.27+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"لطف ميكنيد اين محصولو توي شانس بذاريد 
واقعا لازمش دارم يه افه درستو حسابي هم واسش بذاريد 
ممنونتون ميشم اگه اينكارو بكنيد 💐",8,false,2017-03-04T00:04:26.88+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,امروز خریدم و بعد از حمام استفاده کردم و خخخخییییییییلی خوشم اومد. پوستمو نرم و شفاف کرد . ممنون از تیم خانمی,4,true,2017-02-27T01:05:43.11+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانسسسسسسسسسس بزارییین لطفا,10,true,2017-02-25T17:21:49.4233333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,عالی هستتتتتتت این,6,true,2017-01-13T01:46:37.2866667+00:00,مثبت,0.67,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,اینم بگم که من توی حمام بعد از اینکه بخار حمام متافذ پوستم رو‌باز کرد از این اسکراب استفاده مبکنم. بخور دادن هم قبلش خوبه . میشه عادی هم استفاده کرد اما قبلش بخور باشه خیلی بهتره به نظر من البته ‌ از شر استفاده از روشور (همون سفیداب منظورمه)هم راحت شد. روشور به جز گل تشمیل دهندش بقیه موادش چربی حیوانیه که خودش محرک پوست و‌جوش زا هست. خلاصه اینکه این اسکراب سوای تمام اسکراب هاییه که تا الان خریده بودم . ,12,true,2017-01-06T22:09:50.6066667+00:00,مثبت,0.79,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"فقط میتونم بگم عاااالیه عااالی.
من پوست خیلی چربی دارم. پوست چرب هم که منافذ بزرگ و‌ باز داره . آلودگی ها توی این منافذ که جمع میشه همراه با سلول های مرده پوست و چربی جمع شده توی منفذ ها ، باعث بروز جوش میشه . استفاده از این اسکراب واقعا تجربه فوق العاده ای بود . پوستم خیلی نرم و صاف تر شده. نمیگم اصلا دیگه جوش نمیزنم ولی دگه از اون‌جوش های بزرگ خبری نیست. ",9,true,2017-01-06T21:58:52.2533333+00:00,خنثی,0.35,محصول | اصل بودن کالا,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا داخل شانس قرار بدید,5,true,2017-01-01T11:10:03.86+00:00,منفی,0.67,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"خانم "" شاهماری "" عزیز / به محض تامین نمونه با کیفیت محصول ازطرف بخش تامین کالا فروشگاه .محصول شارژ و در دسترس شما همراهان عزیز "" خانومی"" قرار خواهد گرفت
. میتوانید در صفحه محصول "" آیکون "" به من اطلاع بده "" را فعال کنید تا در زمان شارژ کالا از طریق پیامک و ایمیل اطلاع پیدا کنید .",0,false,2016-12-18T10:12:13.9233333+00:00,منفی,0.79,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا موجود کنید,1,true,2016-12-15T18:16:21.7766667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا دوباره شانسش کنید ,4,false,2016-11-24T03:22:44.5733333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سلام و خسته نباشید.خواهشا فکری به حال سایت بکنید...از زمان شروع حراج مدام سایت بسته و قطع میشه و قسمت تکمیل خرید هم که عملا کار نمیکنه...تا درست هم میشه میبینیم محصولی که میخواستیم تموم شده.,2,true,2016-11-23T17:21:32.8033333+00:00,خنثی,0.35,محصول | تحویل و ارسال,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,:(,0,true,2016-11-18T16:48:50.2233333+00:00,خنثی,0,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"خانم "" خانی "" عزیز / میتوانید در صفحه محصول آیکون "" به من اطلاع بده "" را فعال کنید تا هم شانس در تخفیف قرار گرفتن محصول مورد علاقه تان را افزایش دهید و هم در زمان در تخفیف قرار گرفتن آن از طریق پیامک و ایمیل اطلاع پیدا کنید .",2,false,2016-09-03T10:28:43.8033333+00:00,منفی,0.79,محصول | قیمت,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شااااااانس لطفاً🌸,9,true,2016-09-02T14:42:04.9733333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا موجودش کنید,7,true,2016-06-18T03:47:07.77+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس لطفا,11,false,2016-05-21T14:58:05.34+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس درخواستي من,14,true,2016-05-15T08:11:33.37+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس لطفا,10,false,2016-05-02T15:09:28.9933333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,خانم  نائینی عزیز / نیازی نیست محصول روی پوستتان بماند . کافی است مقداری از محصول را روی صورت مرطوب خود ماساژ دهید سپس آبکشی کنید . ,0,false,2016-04-09T10:54:28.28+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"با سلام و احترام
من این محصول رو خریداری کردم. سوال از خدمتتون داشتم.
چه مدت کرم اسکراب باید روی پوست صورت بمونه ؟",4,true,2016-04-05T23:42:13.2066667+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,سارا عزیز / این اسکراب را 3 بار در هفته میتوانید استفاده کنید . و در خصوص مصرف روزانه فیراند لاولی ممانعتی نخواهید داشت و همچنین تونیک فلورمار را نیز میتوانید در هفته 2 بار استفاده کنید . و به طور کل توصیه میشود اگر مایل به استفاده محصولات پشت سر هم هستید . میتوانید بعد از استفاده هر کدام مدتی به پوست خود زمان دهید.,1,false,2016-03-05T17:23:52.5133333+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"سلام خسته نباشید به راهنماییتون دررابطه بااستفاده 3 محصو نیاز دارم.
من این محصول رو تهیه کردم و پوستی نرمال تا مختلط دارم. برای پاکسازی صورتم هم تونیک مختلط فلورمار رو گرفتم و همچنین کرم فیر اند لاولی.
میخواستم بدونم برای استفاده ازاین 3 محصول قبل و بعدش چکارباید بکنم. میتونم اول ز تونیک و بعد از کرم فیراندلاولی استفاده کنم؟ واینکه سنم هم18 هست و نمیخوام برای پوستم مشکلی بوجود بیاد
بعد ازاین اسکراب چی؟ میتونم قبلش تونیک و بعد ازاون از کرم فیرندلاولی استفاده کنم ؟ ",2,true,2016-03-04T16:35:24.5633333+00:00,منفی,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,تو شانس قرارش بدید لطفاااا,13,false,2016-02-17T10:13:21.3733333+00:00,منفی,0.67,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس خانومی لطفا ,13,false,2016-02-16T01:36:44.2366667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,"اگر میشه این محصول روهم تو شانس بزارید که با کرم ابرسان سنت ایوز بخریم
",15,false,2016-02-15T10:49:40.6+00:00,خنثی,0.35,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,تو شانس بذاریدش,16,true,2016-02-15T10:25:38.3266667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,لطفا در شانس خانومی گذاشته شود,14,true,2016-02-14T23:25:51.1133333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس درخواستي من,16,true,2016-02-14T08:38:02.9466667+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس لطفا,17,false,2016-02-13T20:00:32.36+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس خانومی,17,false,2016-01-21T18:52:05.9233333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,من كه خيلي خيلي راضي بودم از اين محصول,18,true,2015-12-08T23:04:19.3666667+00:00,مثبت,0.67,محصول,محصول
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,شانس من :)),20,false,2015-11-23T22:40:05.7333333+00:00,خنثی,0.35,سایر,سایر
اسکراب زردآلو مدل Fresh Skin,https://www.khanoumi.com/products/st-ives-fresh-skin-apricot-scrub-12,عاليه عالى ❤️,20,false,2015-10-24T23:09:23.0433333+00:00,مثبت,0.79,سایر,سایر
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,از اینا دیگه موجود نمیشه هایلایترهای مایع کاش بیارین,3,false,2017-06-25T20:26:10.5866667+00:00,خنثی,0.35,محصول,محصول
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,خانم صمدی عزیز/این محصول بیس مرطوب کننده دارد، استفاده مداوم از محصول آسیب به پوست نمی رسانداما بطور کل پاک کردن هر گونه محصول آرایشی در پایان روز از روی پوست صورت توصیه میشود.,3,false,2016-10-28T20:42:36.2566667+00:00,مثبت,0.67,محصول,محصول
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,"این کرم اگر رو پوست باقی بمونه و جذب بشه ضرر داره؟ 
منظورم اینه که مثل کرم پودره وبهتره شسته بشه یا مثل مرطوب کنندس و موندن و جذبش به پوست ایرادی نداره؟
استفاده مداوم ازش باعث اسیب رساندن به پوست میشه؟
",1,true,2016-10-28T15:48:30.34+00:00,خنثی,0.35,محصول,محصول
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,خانم رضایی عزیز/ اگر پوست روشن تا گندمی دارید از رنگ روشن و اگر پوست سبزه و تیره تر دارید از رنگ تیره آن میتوانید استفاده کنید.,4,false,2016-07-01T22:32:50.9766667+00:00,خنثی,0.35,محصول,محصول
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,سلام تیرش خوبه یا روشنس زود جواب مرا بدید تا فاکتور کنم ممنون یاعلی,2,false,2016-07-01T03:32:46.23+00:00,مثبت,0.79,سایر,سایر
 شیمر کرم پودری صورت,https://www.khanoumi.com/products/oriflame-veryme-skin-glow-13,به نظر من اصلا ارزش خرید نداره رو صورت بلافاصله محو میشه و هر چقدرم که زیاد بزنی بازم بعد از چند دقیقه از رو صورتت محو میشه,8,true,2016-06-28T16:59:25+00:00,مثبت,0.67,اصل بودن کالا | قیمت,اصل بودن کالا
