نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,پوست صورتم مختلط هست، این شوینده کامل تمیزش می کنه پوست رو خشک نمی کنه بوی ملایم داره و مدت هاست استفاده می کنم و کاملا ازش راضی هستم ,10,false,2021-09-21T04:32:09+00:00,مثبت,0.67,محصول,محصول
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,😍عالی بود کال پوست وتمیز میکنه و خشک هم نمیشه پوست,11,false,2021-07-10T12:15:49+00:00,مثبت,0.79,محصول,محصول
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,عالی عالیه تو خریدش شک نکنید این تنها شوینده ای بود که به پوست من سازگاره,7,true,2021-01-20T02:26:59+00:00,مثبت,0.91,محصول,محصول
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,بهترینه بهترین،تو خریدش شک نکنید,12,false,2020-11-19T20:10:28+00:00,مثبت,0.79,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,دردونه ی منه عالیه عالیییییییییییییی,6,false,2020-10-28T22:19:10+00:00,مثبت,0.91,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,من خیلی راضیم,10,true,2020-10-11T14:54:21+00:00,مثبت,0.79,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,خیلی خوش بوعه😍,3,false,2020-09-28T13:41:20+00:00,خنثی,0.35,محصول,محصول
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,"من که راضی بودم ازش 
",3,true,2020-08-14T01:30:52+00:00,مثبت,0.67,محصول,محصول
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,خیلی خوبه,4,true,2020-06-06T13:05:11+00:00,مثبت,0.91,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,خیلی خوبه,3,true,2020-05-23T15:08:02+00:00,مثبت,0.91,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,عالی عالی,2,true,2020-05-21T11:08:23+00:00,مثبت,0.79,سایر,سایر
ژل شستشوی لایه بردار صورت مناسب پوست معمولی حجم 150 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-exfoliating-face-wash-for-normal-skin-25337,عالیه عالیییییییی پوست من خیلی بهتر شده اصلا جوش نمیزنم دیگه,2,true,2020-05-09T14:14:48+00:00,مثبت,0.79,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,پوست من مختلطه و این ضد آفتاب رو خریداری کردم و واقعا از بافتش راضی بودم،در نهایت یه بافت مخملی به پوست میده و راحت جذب میشه،ولی مشکلی که داره اینه که بوی عجیبی داره که خیلی خوشم نیومد،البته اونقدر تند نیست که اذیت کنه.قیمتش نسبت به حجم محصول زیاده ولی تو تخفیف ارزش خرید داره,7,true,2023-07-03T10:01:59+00:00,مثبت,0.79,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,متاسفانهspf 50 بسیییار چرب هست روی پوست,1,true,2023-07-02T16:36:46+00:00,منفی,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,این کرم رو از خانومی خریدم خیلی زودجذبه و عالی میشینه روی پوست اما ایراد بزرگی که داره و باعث شد دیگه ازش نگیرم بوی خیییلی بدی که داره واقعا به سختی تحمل میشه حیف محصول به این خوبی با این بوی خیلی بدددد,1,true,2023-06-28T12:21:18+00:00,ترکیبی,0.87,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,اصلا چسبناک نیست و سریع جذب پوست میشهو پوست رو نرم و لطیف میکنه فقط قیمتش بالاست بوی زیاد خوبی نداره ولی خب یه لحظه است,4,true,2023-06-23T23:00:08+00:00,خنثی,0.35,محصول | اصل بودن کالا | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا موجود کنید و تخفیف بهتری بزارید که به راحتی بتونیم خرید کنیم تابستان فصلی هست که بیشتر از ضد آفتاب ها استفاده میشه باید قیمت مناسبتری داشته باشن,20,true,2023-06-17T09:50:07+00:00,خنثی,0.35,قیمت | محصول,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,این کرم تو تخفیف قبلی خریدم واقعا بافت سبک داره و سریع جذب میشه ولی خیلیییییییی بوی بدی داره من اصلا به بوی کرم حساس نیستم ولی این کرم بوش خیلیییییییی بد و آزار دهنده بود واسم,5,false,2023-06-13T13:24:27+00:00,ترکیبی,0.79,محصول | اصل بودن کالا | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318, اصلا رد سفیدی نداره ومات و سبک ....عااااالیه,5,true,2023-06-12T15:03:24+00:00,مثبت,0.67,اصل بودن کالا,اصل بودن کالا
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,خیلی راضی بودم،جای لکه ها رو واقعا کمتر کرده و جوش هم نزرم باهاش برای خریدش کلی نظرات رو خوندم و حالا خودم به نتیجه رضایت رسیدم🙏,2,true,2023-06-04T20:16:22+00:00,مثبت,0.67,محصول | تحویل و ارسال,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سلام ،من خودم اسکین کرم و برای اولین بار از ضدآفتاب این برند استفاده میکنم برای افرادی که پوست چرب دارند خیلی مناسبه ،بافت سبک داره ،غیر جوش زاست✅اما نکته منفی اش این که بوی چندان دلچسبی ندارد و من از بوش بدم میاد,5,true,2023-06-02T16:04:59+00:00,منفی,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,👌این ضد افتاب عالیه تو خریدش شک نکنید,5,true,2023-06-02T15:34:00+00:00,مثبت,0.79,سایر,سایر
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا دوباره تخفیف 50 درصد بذارین واسه محصولات لافارر تا من خریدم رو نهایی کنم,14,true,2023-06-02T11:28:34+00:00,خنثی,0.35,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب خیلی خوبیه من خیلی راضی ام ولی نمیدونم چرا تا از ی برند تعریف میشه فورا قیمتش میره بالا ,35,false,2023-05-31T14:18:29+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,یک ماه ازش استفاده کردم فوق العاده راضی بودم، سبک و زود جذبه، لک های صورتمو کمرنگ کرد و باعث جوش نشد .,4,false,2023-05-28T13:21:06+00:00,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سلام لطفا شارژ کنید این ضد افتابو خیلی لازم دارم عالیه,4,false,2023-05-23T06:40:59+00:00,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,منتظرشارژشم😍 عالیهه,5,true,2023-05-21T14:54:06+00:00,مثبت,0.79,سایر,سایر
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,یعنی رو دست این کرم توی سبکی نیست. تا روی پوست ماساز میدی هم جذب میشه. آدم اصلا باهاش عرق نمیکنه و برق نمیندازه... عاشقشم,4,false,2023-05-20T15:15:43+00:00,خنثی,0.35,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,از وقتی که این ضد آفتاب رو میزنم هیچ ضد افتابی دیگه نظرم رو جلب نمیکنه، مخصوصا برای تابستان عااااالیه.,4,false,2023-05-15T09:44:25+00:00,خنثی,0.35,سایر,سایر
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"لطفا بذارید تو تخفیف 50 که بتونیم تهیه کنیم
چون واقعا گرونه برامون",24,true,2023-05-14T10:20:47+00:00,خنثی,0.35,قیمت | محصول,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بافتش خیلی سبکه. سریعا هم جذب میشه. اینکه ضد لکه مهم ترین دلیل انتخابشه.,5,false,2023-05-13T14:50:08+00:00,خنثی,0.35,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا تخفیف50 درصد بزارید روش تا تهیه کنیم🙏🏼🦋ممنون از سایت خانومی,16,false,2023-05-09T18:13:11+00:00,مثبت,0.67,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا تخفیف 50 درصد بذارید ویژه عیدانه ,21,true,2023-04-20T11:54:21+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا تخفیف پنجاه درصد بزارید تا ماهم بتونیم خرید کنیم لطفا ب نظرات مشتریا توجه کنید 🌹🌹,44,true,2023-04-17T19:15:40+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا بازم بذاریدش تو تخفیف پنجاه درصدی. من میخواستم چندتا بخرم یهو قیمتش افزایش پیدا کرد🥲🥲,51,true,2023-04-01T12:52:59+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا باز هم تو تخفیف 50 درصد بذارید. من میخواستم بخرم نتونستم.,31,true,2023-03-30T18:39:35+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا دوباره تخفیف پنجاه درصدی بذارید،متشکرم,28,false,2023-03-29T16:08:56+00:00,خنثی,0.35,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,چرا اینقدر زود تخفیف 50 درصدی بر داشته شد 🥲🥲🥲لطفا بازم بگذارید,18,false,2023-03-29T12:10:37+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,چرا اینقدر زود تخفیف 50 درصدی بر داشته شد 🥲🥲🥲,17,false,2023-03-29T12:09:35+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,عالی عالی رو دستش ضددافتاب نیست انقدر که خوبه و زود جذب میشه و سبکه روی پوست و اصلا باعث جوش نمیشه حرف نداره واقعا,8,true,2023-03-29T01:24:44+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,عالیه ,2,true,2023-03-29T00:19:18+00:00,مثبت,0.79,سایر,سایر
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سلام لطفا تخفیف 50درصدی بزارید تا ما هم بتونیم خرید کنیم ,17,true,2023-03-26T21:03:12+00:00,خنثی,0.35,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سلام لطفا تخفیف 50درصدی بزازید من میخاسم 5تا سفارش بدم با همون قیمت قبلی ک گذاشته بودید ولی الان دیدم قیمتش افزایش یافته لطفا توجه کنیذ,18,true,2023-03-25T04:43:56+00:00,منفی,0.67,قیمت | محصول,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بهترینه واقعا اولین و آخرین کرم ضد آفتاب زندگیم مطمئنم اینه,11,true,2023-03-22T20:34:10+00:00,مثبت,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,خریدم و استفاده کردم رو سفیدی نداره. زود جذب میشه. پوست رو یکدست میکنه بنظر من جزو ضد آفتاب ای خوبه. اینو بخرید خوبه,4,true,2023-03-16T22:48:45+00:00,مثبت,0.95,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من قبلا این کرم رو داشتم و پارسال برای بار دوم  تو تخفیف از خانومی خرید کردم، اما بوی خیلی زننده ای داره، نسبت به کرم قبلی که داشتم بوش بدتر هست با اینکه تاریخ انقضاء هم نگذشته. احساس میکنم که فاسد شده بوده توی گرما.,9,false,2023-03-12T16:23:00+00:00,منفی,0.67,محصول | تحویل و ارسال | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,لطفا تخفیف بیشتری بزارید. این ضدآفتاب عالیه,14,true,2023-02-26T10:10:28+00:00,مثبت,0.79,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من اولین بار بود این ضدآفتاب و خریدم و ازش خیلی راضی بودم، برای پوست من که خیلی چرب هست وقتی میزنم حالت ماتی رو میده، و بعداز 2 تا 3 ساعت کمی رو پوستم برق میندازه اونم فقط قسمت مثلث صورتم، که خوب اون موقع هم زمان تمدید مجدد ضدآفتاب هستش، پوشانندگی خوبی داره، بافتش سبک هستش، اما ایرادش بوی کرم هست که من بوش و دوست ندارم و اینکه حجمش خیلی کمه.,10,true,2023-02-13T11:27:25+00:00,مثبت,0.91,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"واقعا خوبه ولی حجمش کمه.
اگر امکان داره بگید بیشترش کنن",8,true,2023-02-11T21:33:04+00:00,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,از همه نظر عالی.فقط حجمش کمه,8,true,2023-02-06T11:56:55+00:00,مثبت,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"من تا اومدم سفارش بدم تموم شد برای اولین بار تخفیف 40 درصد گذاشته بودین، 
خواهش میکنم با تخفیف 40 درصد دوباره شارژش کنید
این ضد آفتاب عالیه",11,true,2023-01-19T21:21:53+00:00,ترکیبی,0.79,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بین تمام ضدآفتابایی ک داشتم این بهترین عملکرد برا پوست چرب داشت و چندین بار شارژ کردم,4,false,2023-01-18T16:27:56+00:00,مثبت,0.67,محصول,محصول
