نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
ضد آفتاب بدون رنگ اس پی اف 50 مناسب پوست های خشک تا نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16638,به شدت پوست رو سفید و بدشکل میکنه👎🏻,4,true,2019-11-29T14:46:36+00:00,منفی,0.67,محصول,محصول
ضد آفتاب بدون رنگ اس پی اف 50 مناسب پوست های خشک تا نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16638,من رنگ پوستم خیلی روشنه و این محصول بدی که داره اینکه پوستو خیلی روشن میکنه و من مثل عروس های ژاپنی میشد پوستم و یکی دو بار که زدم دیگه نزدم,3,false,2019-11-23T12:08:15+00:00,منفی,0.67,محصول,محصول
ضد آفتاب بدون رنگ اس پی اف 50 مناسب پوست های خشک تا نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16638,خیلی سبک و خوب بود. من هرکرمی رو روی صورتم نمیتونم تحمل کنم ولی این اصلا حس نمیشه (پوست من خشکه),3,false,2019-05-31T15:47:14.7766667+00:00,مثبت,0.67,محصول | اصل بودن کالا,محصول
ضد آفتاب بدون رنگ اس پی اف 50 مناسب پوست های خشک تا نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16638,خیلی خوبه ، من راضیم ازش,14,true,2018-04-12T12:15:49.86+00:00,مثبت,0.95,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,ضد آفتاب خوبیه سالم و پلمپ بدستم رسید پیشنهاد میکنم,0,true,2026-06-21T10:54:13.0990929+03:30,مثبت,0.79,تحویل و ارسال,تحویل و ارسال
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"پوست مختلط و حساسی دارم. هر ضدآفتابی میزنم اذیت میکنه. ولی این مدل بیرنگ شون و بیرنگ سینره عالی بودن.
بوی ملیح داره، پوست رو اذیت نمیکنه و تا حدودی باعث تعریق پوست نمیشه. ولی بعد از 2 ساعت برق میوفته پوست و باید مجدد تمدید کنید.
سبکه و دارای کلاژن هم هست آبرسانی هم میکنه. راضی بودم و شارژش میکنم.",0,true,2026-05-10T13:00:47.8692233+03:30,مثبت,0.91,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"سبک زود جذب و مات میمونه رو پوست
رد سفیدی هم نداره در کل پیشنهاد میکنم بخرین ضدافتاب خوبیه",0,true,2026-04-28T18:13:01.2018311+03:30,منفی,0.67,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,مات خوب وپوست نرم میکنه البته پوستم خشک,0,true,2026-04-22T19:10:09.9164656+03:30,مثبت,0.67,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"توی عمرم از شون مارک اشغالتری ندیدم
انگار دستت رو فرو کردی توظرف روغن سرخ کردنی و زدی به صورتت حتی واسه ده سال پیشم که استفاده میکردم بدترین بود",0,false,2026-04-21T23:12:16.6616932+03:30,منفی,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من استفاده کردم خیلی خوب بود ..هر چی لوازم آرایشی شهرمونو میگردم ازش نمی‌بینم,0,false,2026-01-19T22:47:14.1613672+03:30,مثبت,0.91,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من پوست خشکی دارم ولی زیرش یه مرطوب کننده میزنم خیلی خوب میمونه ، بنظرم ارزش خرید داره,0,true,2025-12-16T11:07:04.9766759+03:30,مثبت,0.91,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,پوست و تیره و چرب میکنه ضدافتاب سنگینیه,0,true,2025-10-31T22:40:24.4069128+03:30,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"من از این ضدآفتاب بی‌رنگ واقعاً راضی‌ام.
خیلی سبک و زودجذبه، اصلاً احساس چربی یا سنگینی نمی‌ده و روی پوست عرق نمی‌کنه، که برای من خیلی مهمه.
از طرفی بوی ملایم و خوبی هم داره که حس طراوت می‌ده.

برای استفاده‌ی روزانه کاملاً مناسبه",0,true,2025-07-16T22:09:36.6894363+00:00,مثبت,0.91,محصول | اصل بودن کالا,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی خوبه من همیشه تمدید میکنم بقیه محصولاتشو می‌خوام امتحان کنم,0,false,2025-07-14T18:57:56.4223389+00:00,مثبت,0.91,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من استفاده کردم اینی که فاقد چربی هست عالیه,0,false,2025-07-11T08:04:34.3575813+00:00,مثبت,0.79,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,ضد آفتاب شون من رنگ سبزشو دارم واقعا افتضاح اصلا جذب پوستم نمیشه هرچی میکشیدم روش فقط سفیدک میزد باز کلا اینقدر صورتمو چرب میکرد آرایش که اصلا نمیشد روش کرد میرفتم بیرون صورتم خیس خیس میشد بعدشم که میشستم یک دو درجه پوستم و تیره میکرد ایندفعه از این رنگش می خوام سفارش بدم ببینم چه شکلی,0,false,2025-06-12T06:01:32.161246+00:00,منفی,0.79,محصول | اصل بودن کالا,اصل بودن کالا
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی عالیه اصلا سنگین نیست و رد سفید نمیزاره تو تخفیف فوق العاده بود,0,true,2025-06-08T18:27:40.5727228+00:00,مثبت,0.79,محصول | اصل بودن کالا | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,لطفا این ضدآفتاب را موجود کنید برای من ضدآفتاب بسیار خوبی بود,0,true,2025-04-21T16:18:14.2589497+00:00,مثبت,0.67,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,ضدآفتاب بسیار خوبی هست لطفا موجود کنید,0,true,2025-04-05T07:57:15.6356951+00:00,مثبت,0.67,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,محصول قابل قبولی نبود,0,true,2025-04-02T09:09:35.1458654+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,اصلا خوب نیست و باعث جوش میشه,0,true,2025-03-15T07:08:57.9838766+00:00,منفی,0.79,اصل بودن کالا,اصل بودن کالا
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,بوی خوبی داره ولی روی پوستم پوسته پوسته میشه و دست میزنی گوله میشه کنده میشه نمیدونم چرا تاریخ انقضام داشت آخه...,0,true,2025-03-10T13:34:08.3040916+00:00,مثبت,0.67,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"من تا حالا شاید 30 تا برند ضدافتاب توی همه رینج قیمتی استفاده کردم ایرانی و خارجی
خداییش این ضدافتاب نسبت ب قیمتی که داره عالیه
به پوست من خیلی میسازه
پوست من مختلط رو به چربه با جوش زیر پوستی و منافذ باز.",0,true,2025-03-09T08:20:09.6350387+00:00,مثبت,0.79,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من تقریبا دو سه هفتس استفاده میکنم راضیم,0,true,2025-02-26T08:38:55.3963899+00:00,مثبت,0.79,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,بسیار ضد آفتاب خوب و زود جذبیه چرب نیست و فینیشش کاملا مات .واحساس سنگینی نداره بعدش .کل ضد آفتابای ایرانی رو تست کردم .یکی از بهترین هاست تو ایرانیا نسبت به قیمت,0,true,2025-02-24T20:56:31.486023+00:00,مثبت,0.79,قیمت,قیمت
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,قیمتش خیلی خوبه   در کل ب پوست من ک میسازه  ممنون,0,true,2025-02-22T10:55:17.9548321+00:00,مثبت,0.95,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,برای پوست چرب عالیه,0,true,2025-02-22T08:14:45.8665408+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"سلام 
کی موجود میشه باتخفیف زیاد ؟",0,false,2025-02-21T20:49:11.0190191+00:00,خنثی,0.35,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,پوست من چرب هست راضی هستم مقدار متوسط استفاده مکنم و اصلا رد سفیدی نمیندازه پوستمم نرم و روشن میشه,0,true,2025-02-18T11:00:51.9825348+00:00,مثبت,0.79,محصول | اصل بودن کالا,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,عالی بود سبک بدون رد سفیدی,0,true,2025-02-05T08:34:54.9053877+00:00,ترکیبی,0.74,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"پوست من چربه، بعد هر بار مصرف دستم که می‌خورد به صورتم می‌ماسید و گوله گوله می‌تونستم از روی پوستم برش دارم
برای دست خوبه نه صورت",0,true,2025-02-01T22:40:41.6058896+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,سلام محصولات برند شون واقعا بی نظیر هستند.این ضد آفتاب عالیه. ممنون از تیم خانومی .,0,false,2025-01-26T10:41:25.9612257+00:00,مثبت,0.91,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"عالیهه صورت من مختلطه باهاش جوش نزدم
یه برق طبیعی میندازه که انگار صورتت فرشه که من دوسش دارم
رد سفیدی نمیندازه اصلا
باتوجه به حجم و کیفیت قیمتش عالی از بیرون قیمتش کمتره",0,true,2024-12-24T05:28:06.0852454+00:00,مثبت,0.79,محصول | قیمت | اصل بودن کالا,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی خوبه,0,true,2024-12-15T08:28:09.9996098+00:00,مثبت,0.91,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"لافارر و تو جیب ساعتیش میذاره.
مسخرش و در اورده لافارر که چی اینقدهذیک کرم با اون حجم کم گرونش کردی؟؟",0,true,2024-12-08T19:45:10.8927069+00:00,خنثی,0.35,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,برای بار چندمه که شارژش میکنم؛ کاملا جذب پوست میشه و سبکه,0,true,2024-10-27T22:07:54.9412254+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلییی پوستمو چرب میکنه ,0,true,2024-08-31T14:55:17+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,سبک و سفید نمیکنه ولی پوست چرب میکنه,0,true,2024-08-17T15:52:42+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"لطفا شارژش کنید خریدم تکمیل بشه
منو همسرم همیشه از همین مدل استفاده میکنیم نسبت به دابل شیلد که یه سفیدیی روی پوست ایجاد میکنه این کاملا بی رنگه و سریع جذب میشه",0,false,2024-07-23T01:36:37+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,برای پوستای خشک خوبه ولی واسه پوست های چرب جذب نمیشه و کلا روی پوست برق میندازه,0,false,2024-07-11T18:43:09+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,بدون چربی بود و خیلی راحت روی پوستم نشست راضی بودم,0,true,2024-06-16T15:18:09+00:00,ترکیبی,0.66,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من پوستم مختلطه،چرب نبود،جذبش خوبه،سفیدی نمیندازه و سبکه و واقعاا راضی بودم نسبت به قیمتش فوق العادس,0,true,2024-06-02T13:43:37+00:00,منفی,0.67,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"من طبق نظر دوستان تازه این محصول رو تهیه کردم و هنوز استفاده نکردم.
امتیازی هم که دادم به خانومی دادم چون اولین باره ازشون خرید می کنم و راضی هستم از خریدم.
دو محصول خریدم و چهارتا دریافت کردم.
تاریخ مصرفشون هم حدود سه ساله.
مرسی خانومی ",0,true,2024-04-16T13:19:25+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من طبق نظرات خریدم ولی اصلا راضی نبودم به شدت چربه و برق میندازه. ,0,false,2024-03-03T15:19:32+00:00,منفی,0.79,محصول | اصل بودن کالا,اصل بودن کالا
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من پوستم چرب و جوش دار بود واسه من خوب بود من واسه داخل خونه ازش استفاده میکنم هر دفعه هم اندازه ی دو انگشت میزنم یکم باید ماساژ بدم تا جذب بشه نصبت به قیمتش خوبه ,0,true,2024-01-05T00:39:43+00:00,مثبت,0.91,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من این ضد آفتابو استفاده کردم و به نظرم واقعا نسبت به قیمت خیلی خوبه البته اگه پوست خیلی چربی نداشته باشید ,0,true,2023-12-21T14:05:59+00:00,مثبت,0.91,محصول | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خوب بود، زود جذب شد و سفیدک نشد,0,true,2023-11-04T14:20:28+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی خوبه مخصوصا برای اون دسته از افرادی که پوستشون چربه ,0,false,2023-11-02T03:16:03+00:00,مثبت,0.91,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی زود جذب بدون رد سفیدی عالی بود ,1,true,2022-12-28T21:07:46+00:00,ترکیبی,0.74,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,این ضد آفتاب خیلی روی پوست سبکه و اصلا حس چربی و سنگینی ایجاد نمیکنه. زود جذب پوست میشه و سفیدک نمیزنه. پوست نرم و لطیف میکنه و من اصلا باهاش جوش نزدم. برای پایه آرایش هم گزینه خوبیه و باعث میشه کرم پودر خوب روی صورت بخوابه و پوسته پوسته نشه.بوی خوبی داره و با توجه به قیمت مناسبش ارزش خرید داره,7,false,2022-10-15T08:50:40+00:00,مثبت,0.95,محصول | اصل بودن کالا | قیمت,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,خیلی کرم خوبیه فوق العاده سبک و اصلا هم پوست رو سفید نمیکنه برای پوست چرب عالیه بعد از نشستن رو پوست مثل مرطوب کننده میمونه ,7,true,2022-03-04T14:25:54+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,ضدآفتاب خوب و سبکیه و باهاش جوش نمیزنم.,5,false,2021-07-27T16:25:51+00:00,مثبت,0.67,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639, زد افتاب خوبی هستش ,4,false,2021-07-20T14:51:37+00:00,مثبت,0.67,سایر,سایر
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,برای صورت اصلا به درد نمیخوره و محافظت لازم رو نداره متاسفانه، برای دست بهتره استفاده شه یا برای روزهای ابری,7,true,2019-06-16T20:13:36.6066667+00:00,خنثی,0.4,اصل بودن کالا,اصل بودن کالا
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,من برای دستهام از این کرم استفاده میکنم. فوق العاده بوق خوب و دلنشینی داره,10,false,2017-12-28T13:34:07.8233333+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب بدون رنگ فاقد چربی اس پی اف 50,https://www.khanoumi.com/products/schon-oil-free-sunscreen-16639,"لطفا شارژکنید
زووووووووود",17,false,2017-01-20T00:31:40.18+00:00,خنثی,0.35,سایر,سایر
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,ب شدت پوستم چرب میشه انگار جذب پوست نمیشه,0,false,2026-04-22T07:02:03.5026587+03:30,خنثی,0.35,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,ضد آفتاب خوبی رو پوست نمی ماسه چربی هم کمه پوستم چرب نمیکنع من همیشه بجای کرم پودر از ضد آفتاب رنگی استفاده میکنم حدودا 1 سال استفاده میکنم مثل کرم پودر عمل می‌کنه جفتش خوبع اما بیشتر شماره 1 کش خوشگله  فقط یکمی چربی دارع اما خیلی خوشگله رو پوست نه می ماسع نع زیاد چربع چربیش کمع رو پوست احساس سبکی داره عالی بود,0,false,2026-04-03T21:57:32.3268385+03:30,مثبت,0.95,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,جدید رنگ طبیعی هم پوست رو سفید میکنه و هم خشک,0,true,2025-11-19T12:14:03.8241369+03:30,خنثی,0.35,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,این ضدآفتاب دوستانی ک سبزه هستند بخرند من پوستم گندمی روشن هست وقتی میزنم انگار رفتم برنزه کردم خیلی سبزه و قهوه ای میکنه صورتو ...جذبش خوبه روصورت و تعریق هم نداره ...حیف ک رنگش اینجوریه,0,false,2025-08-23T19:11:19.7217386+00:00,مثبت,0.79,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,رنگش به پوستم میخوره و واسه استفاده روزانه مناسبه فقط اینکه کاش کمتر چرب بود و اینقدر برق نمینداخت رو صورتم ,0,true,2024-07-28T19:05:56+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,رنگ ش خوبه بوی خوبی هم داره,0,true,2023-03-12T17:00:37+00:00,مثبت,0.91,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,ضد آفتاب شون محصولی است که برای افراد دارای پوست خشک و نرمال مناسب است. این محصول به دلیل داشتن SPF50 به خوبی از پوست شما دربرابر اشعه های مضر خورشید محافظت می کند. این محصول دارای خاصیت آبرسانی است و به نرمی و لطافت پوست شما کمک می کند. شما می توانید این محصول را برای استفاده روزانه خود خریداری کنید. ,5,false,2022-12-06T08:25:34+00:00,مثبت,0.67,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,کیفیتش باتوجه به قیمتش خیلی خوبه! باتوجه به اینکه خیلی سبک هست و فقط رنگیه و کرم پودری نیست، پوشانندگی چندانی نداره ولی برای استفاده روزانه و در منزل قابل قبوله، ضمن اینکه حالت مرطوب کننده داره و به هیچ عنوان پوست رو خشک نمیکنه، حجمش هم به صرفه و مناسبه,10,false,2022-10-07T03:43:24+00:00,مثبت,0.91,محصول | قیمت,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,"خیلی خوب بود البته قدیمیاش روش نوشته فاقد پارابن
و رنگش هم مناسب پوستم بود",25,false,2021-07-20T15:09:24+00:00,مثبت,0.91,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,دوستان این ضدآفتاب برای پوست های حساس خیلی مناسبه چون مواد شیمیایی داخلش نداره و گیاهی هستش,22,true,2021-07-20T14:51:40+00:00,خنثی,0.35,محصول,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,قبلا خوب بود الان خیلی چرب شده و اصلا کیفیت قبل رو نداره پیشنهاد نمیکنم ,38,false,2020-11-10T02:31:39+00:00,مثبت,0.79,محصول | اصل بودن کالا,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,اصلا خوب نبود کلی جوش زدم باهاش😒,9,false,2020-10-28T21:58:36+00:00,خنثی,0.4,محصول | اصل بودن کالا,محصول
ضد آفتاب رنگی SPF50 مناسب پوست خشک و نرمال 50میل,https://www.khanoumi.com/products/schon-sunscreen-16640,راحت روی پوست یکنواخت نمیشه .خیلی رقیقه,4,false,2020-10-06T12:07:15+00:00,خنثی,0.35,محصول,محصول
