نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,من رنگ وانیل این کرم پور رو گرفتم. راستش نسبت به قیمتش توقع نداشتم انقدر خوب باشه. پوشش دهیش خیلی خوبه و کاملا مات هستش و برای کسایی که پوست چرب دارن عالیه. تنها نکته منفی اینه که برای پوست های سفید حتی رنگ وانیلش هم یکم تیره ست اما با این حال من راضیم. ,4,true,2016-08-07T12:02:39.7533333+00:00,مثبت,0.95,محصول | قیمت,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"کاربر عزیز / فروشگاه ""خانومی"" نمایندگی رسمی ""فلورمار"" میباشد و ازین رو اصالت و تاریخ کلیه محصولات را تضمین میکند. پشت محصول لیبل وزارت بهداشت درج شده که در آن مشخصات کالا و تاریخ انقضا کاملا درج شده است . در صورت وجود شبهه و راهنمایی بیشتر میتوانید عکس محصول خود را به تلگرام پشتیبانی ""خانومی"" ارسال کنید . تا شما را راهنمایی کنند .(شماره تلگرام پشتیبانی فروشگاه اینترنتی خانومی : [redacted-phone])",0,false,2016-07-19T11:05:00.5166667+00:00,خنثی,0.35,خدمات و پشتیبانی | محصول | تحویل و ارسال | اصل بودن کالا,خدمات و پشتیبانی
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"کرم پودر خوبی هست ولی من با اینکه روشنترین رنگ رو یعنی وانیلی رو گرفتم باز هم تناژ تیرگی داره.
یعنی اگه پوستتون خیلییی روشن باشه هیچکدوم از رنگاش مناسب نیست.
",3,true,2016-07-17T12:29:25.5333333+00:00,مثبت,0.67,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,خانم حمیدی عزیز / به محض تامین نمونه با کیفیت کالا سریعا شارژ و در دست رس شما خریداران عزیز قرار خواهد گرفت . ,1,false,2016-04-16T10:16:21.6166667+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,205 کی شارژ میشه؟,3,true,2016-04-15T01:37:07.3833333+00:00,خنثی,0.35,سایر,سایر
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,خانم حمیدی عزیز /  شماره 205 با نام ( وانیلا ) روشن ترین رنگ کرم پودر مات مخملی فلورمار است . ,0,false,2016-04-02T10:27:37.2866667+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,ببخشید من روشنترین رنگش رو میخوام.چه شماره ای میشه؟,2,true,2016-03-31T19:13:42.1266667+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,ببخشید من روشنترین رنگش رو میخوام.چه شماره ای میشه؟,0,true,2016-03-31T19:13:11.0833333+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,من تازه این محصولو خریدم و استفاده کردم. پوشش دهی این کرم فوق العاده ست بافتش هم سبکه فقط رنگش تیره تر از پوستمه با اینکه رنگ وانیلیشو خریدم ولی رو پوست من گندمی به نظر میاد,2,true,2016-03-10T10:23:12.7533333+00:00,مثبت,0.67,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,لطفا شماره 201و 202 آنرا که پرفروشترین رنگ و برای پوستهای روشن معمولی مناسب است موجود کنید,4,false,2016-03-05T16:26:36.56+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,مهلا جان به نظر من می تونید استفاده کنید چون روی این کرم کلمه موستچرازینگ یعنی ابرسان و مرطوب کننده ذکر شده. تمام کرم پودرهای فاقد چربیبرایی کسانی هستند که ارایش با جلوه مات دوست دارند و عین حال با یه لایه سبک که جلو تنفس پوست رو نمی گیره صورتشون یکدست صاف و مات می شه و دیگه نیازی به استفاده از پنکیک روی کرم پودر نیست. البته کسانی که مستعد جوش و اکنه هستند چون با مصرف روزانه کرم پودر های معمولی وضعیت جوشهاشون بدتر می شه حتما باید از محصولات مات کننده فاقد چربی استفاده کنند. اما برای تمام پوستها مناسب است و کسانی که پوست خشک دارند هم با مصرف مرطوب کننده قبل از ان می تونند استفاده کنند.,2,false,2016-03-05T16:16:35.5066667+00:00,منفی,0.67,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,لطفن رنگ های روشن این محصول ۲۰۱ و ۲۰۲ را هم موجود کنید,28,false,2016-02-25T20:51:03.54+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"خانم حسینی عزیز / روشن ترین رنگ این  محصول رنگ ""وانیلا 205"" میباشد. ضمن آنکه در خصوص مصرف روزانه این کرم پودر مشکلی نخواهید داشت.",1,false,2016-02-22T12:23:42.4766667+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,برای پوست گندمی روشن چه رنگی رو‌ پیشنهاد می‌کنید,0,false,2016-02-21T18:02:33.5533333+00:00,مثبت,0.67,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,شانس خانمی لطفا,3,false,2016-02-11T12:59:22.7633333+00:00,خنثی,0.35,سایر,سایر
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,و سوال دیگه اینکه، برای استفاده روزانه پیشنهاد می کنید؟,0,true,2016-01-17T22:15:37.7966667+00:00,مثبت,0.67,سایر,سایر
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"سلام
این کرم پودرها به پوست ظاهر و رنگ برنزه میدن؟ 
روشنترین رنگ بین شماره های مختلف این کرم پودر کدوم هست؟ برای من سخت هست از روی نمونه ها تشخیص بدم.
ممنون از راهنمایی تون",1,true,2016-01-17T21:58:08.46+00:00,ترکیبی,0.66,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"ماریه جان 
پوشش دهی این کرم پودر بیشتر از مت موس میبلین است.",0,false,2016-01-11T09:35:55.5033333+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,سلام. ماندگاری و پوشش این کرم پودر بیشتره یا مت موس میبلین؟,0,false,2016-01-10T23:40:44.49+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,میشه لطفا یه کرم خوب که مناسب استفاده روزانه باشه معرفی کنین؟؟؟؟واسه پوست های معمولی,0,false,2015-12-25T15:22:37.3833333+00:00,مثبت,0.67,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,خیر عزیزم ، چون این کر پودر مخصوص پوست های چرب هست نمی توانید استفاده کنید.,1,false,2015-12-22T09:30:01.4266667+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,یعنی نمیتونم استفاده کنم؟؟,1,false,2015-12-21T19:09:28.25+00:00,خنثی,0.35,سایر,سایر
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,کاربر عزیز این کرم برای پوست های چرب مناسب هست.,8,false,2015-12-19T09:22:20.5333333+00:00,خنثی,0.35,محصول,محصول
کرم پودر مدل مات و مخملی و فاقد چربی مناسب پوست چرب حجم 35 میلی لیتر,https://www.khanoumi.com/products/flormar-matte-velvet-foundation-4684,"سلام,من جنس  پوستم معلولیه !نه چربه نه خشک.آیا این کرم رو میتونم استفاده کنم؟؟",10,false,2015-12-18T19:02:10.2266667+00:00,خنثی,0.35,محصول,محصول
رژ لب مایع مدل Long Wearing,https://www.khanoumi.com/products/flormar-long-wearing-lip-gloss-4685,سلام لطفا L422 و L405 رو هم موجود کنین این رژ فوق العادس خیلی دنبالش گشتم خوشحالم تو سایت شما بود,0,false,2023-04-01T20:35:57+00:00,خنثی,0.35,محصول,محصول
رژ لب مایع مدل Long Wearing,https://www.khanoumi.com/products/flormar-long-wearing-lip-gloss-4685,بسیار براق و درخشان- فقط مناسب عروسی و آرایش شب. رنگ 408 رو خریدم، اصلا بکارم نمیاد و خوشرنگ نیست. رنگ فلز زنگ زده هستش :),27,true,2016-12-30T21:03:35.7633333+00:00,منفی,0.67,محصول | اصل بودن کالا,اصل بودن کالا
رژ لب مایع مدل Long Wearing,https://www.khanoumi.com/products/flormar-long-wearing-lip-gloss-4685,چه رنگای نازی داره، امیدوارم رو لب هم همینجوری باشه,19,false,2016-07-04T14:09:54.9233333+00:00,خنثی,0.35,محصول,محصول
پنکک مدل برنزه کننده وزن 33 گرمی,https://www.khanoumi.com/products/flormar-face-and-body-bronzing-powder-4686,خیلی عالیه ولی اولا بدون جعبه به دستم رسید در حالی که نوشته بود تاریخ انقضا روی جعبه درج شده ثانیا وقتی درشو باز کردم اطرافش پر از چسب بود و چسبناک که به راحتی هم تمیز نمی شد!!!!!!!!!,2,true,2018-03-01T11:10:36.1933333+00:00,ترکیبی,0.79,محصول | تحویل و ارسال,محصول
پنکک مدل برنزه کننده وزن 33 گرمی,https://www.khanoumi.com/products/flormar-face-and-body-bronzing-powder-4686,"خانم "" عسگری "" عزیز / رنگ 01 از پنکک برنزه کننده فلورمار بژ روشن است . اما رنگ 04-بژ تیره زردی بیشتری دارد . ",4,false,2016-11-14T09:28:59.48+00:00,خنثی,0.35,محصول,محصول
پنکک مدل برنزه کننده وزن 33 گرمی,https://www.khanoumi.com/products/flormar-face-and-body-bronzing-powder-4686,کدوم شماره از این پنکک بژ روشنی هست که ته رنگ زرد دارد؟؟؟,3,false,2016-11-14T04:23:44.0966667+00:00,خنثی,0.35,محصول,محصول
سایه مدل تکی مات,https://www.khanoumi.com/products/flormar-matte-mono-eye-shadow-4687,رنگای دیگشو موجود کنید ,1,false,2018-02-26T00:24:46.86+00:00,خنثی,0.35,محصول,محصول
سایه مدل تکی مات,https://www.khanoumi.com/products/flormar-matte-mono-eye-shadow-4687,سلام لطفا رنگ سفید این محصول رو موجود کنید,4,false,2017-07-13T16:41:57.2866667+00:00,خنثی,0.35,محصول,محصول
سایه مدل تکی مات,https://www.khanoumi.com/products/flormar-matte-mono-eye-shadow-4687,شانسسسسسس بزارین لطفا,0,false,2017-05-18T23:53:06.9266667+00:00,خنثی,0.35,سایر,سایر
سایه مدل تکی مات,https://www.khanoumi.com/products/flormar-matte-mono-eye-shadow-4687,"کاربر عزیز / با عرض پوزش بابت مورد پیش آمده . حتما جهت پیگیری شماره تماس و شماره فاکتور خود را به تلگرام ""پشتیبانی خانومی"" ارسال کنید تا سریعا بررسی شود.",0,false,2016-03-16T12:58:00.8133333+00:00,خنثی,0.35,خدمات و پشتیبانی | محصول | تحویل و ارسال,خدمات و پشتیبانی
اسپری لاک خشک کن حجم 150 میلی لیتر,https://www.khanoumi.com/products/flormar-nail-enamel-dryer-4688,من این محصول رو فوق العاده راضیم و به نظرم خیلی راحت تر و بهتر از تاپ کات هستش ممنونم ازتون ,6,true,2016-04-11T13:54:47.7833333+00:00,مثبت,0.95,محصول,محصول
ریمل مدل Spider Lash Deep Black,https://www.khanoumi.com/products/flormar-spider-lash-deep-black-mascara-4691,ببخشید من میخوام این ریمل بخرم کسی نظری راجع بهش نداره,7,false,2022-11-20T14:18:37+00:00,خنثی,0.35,سایر,سایر
ریمل حجم دهنده Spider Lash حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-spider-lash-volume-mascara-4690,زیاد محصول جالبی نیست و اصلا حجم نمیده و بلند میکنه به عنوان حجم دهنده مژه نخرید ,0,true,2022-12-13T01:41:42+00:00,منفی,0.67,محصول | اصل بودن کالا,اصل بودن کالا
ریمل حجم دهنده Spider Lash حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-spider-lash-volume-mascara-4690,دیشب سفارشش دادم و خریدمش امیدوارم خشک نباشه و پلمپ شده به دستم برسه چون با خوتدن تظرات بعضی از کسایی که قبلا رینل خریده بودن دیدم که مال بعضی ها خشک شده بوده که به دستشون رسیده و مال خیلی ها هم پلمپ نبوده و انکار قبلا ازش استفاده شده بوده,7,true,2017-06-22T15:38:40.8533333+00:00,خنثی,0.35,محصول | تحویل و ارسال,محصول
ریمل حجم دهنده Spider Lash حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-spider-lash-volume-mascara-4690,خانم باورساد عزیز/ خیر این محصول ضد آب نمی باشد.,3,false,2016-09-29T22:15:40.9466667+00:00,خنثی,0.35,محصول,محصول
ریمل حجم دهنده Spider Lash حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-spider-lash-volume-mascara-4690,این ریمل ضدآبه؟,1,false,2016-09-28T20:03:34.7833333+00:00,خنثی,0.35,سایر,سایر
سایه چشم مدل تکی ساده,https://www.khanoumi.com/products/flormar-mono-eye-shadow-4692,رنگش اصلا براق نیست و ماته . و حجمش هم کوچیکه ,5,false,2017-04-11T21:23:42.8033333+00:00,منفی,0.67,محصول | اصل بودن کالا,اصل بودن کالا
سایه چشم مدل تکی ساده,https://www.khanoumi.com/products/flormar-mono-eye-shadow-4692,"خانم "" موسوی"" عزیز / به محض تامین نمونه با کیفیت محصول ازطرف بخش تامین کالا فروشگاه .رنگ بندی محصول   شارژ و در دسترس شما همراهان عزیز "" خانومی"" قرار خواهد گرفت .",0,false,2016-10-22T11:40:52.0666667+00:00,خنثی,0.35,محصول,محصول
سایه چشم مدل تکی ساده,https://www.khanoumi.com/products/flormar-mono-eye-shadow-4692,لطفا رنگ کرم و شیری  رو موجود کنید,5,false,2016-10-21T16:04:56.99+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,من که خیلی از این محصول راضیم,3,false,2020-02-08T13:53:19+00:00,مثبت,0.79,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,پن رنگ ۷خریدم و باید بگم خیلی حوبه مخصوصا برای آرایش لایته رنگهاش طبیعی اند,1,true,2020-01-24T19:51:41+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,لطفا تمام محصولات فلورمار روشارژکنید ممنون,14,false,2018-11-07T01:35:37.8066667+00:00,مثبت,0.67,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,لطفا رنگ بندی های دیگر هم موجود کنید. ,7,false,2017-11-28T23:03:28.0866667+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,من شماره 7 رو سفارش دادم و رنگهاش رو دوس دارم ممنون ,5,true,2017-10-15T11:29:53.53+00:00,مثبت,0.67,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,لطفا این محصولو تو شانس 10:10 قرار بدین.ممنون,9,true,2017-09-01T14:53:36.9666667+00:00,ترکیبی,0.66,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,از این سایه چشم دوتا پالت دارم که یکیش اینجا نیست خیلی دوسش دارم تاریخ انقضاش گذشته جفتشون دلم نمیاد بندازم ولی دیگه باید بندازم دور جلدش برا من سفیده,2,false,2017-07-03T01:09:34.0666667+00:00,خنثی,0.35,سایر,سایر
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,"لطفا این محصولو تو شانس 10:10 قرار بدین 
.مرسی",5,true,2017-03-01T00:41:10.82+00:00,ترکیبی,0.66,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,"خانم "" کیخواه "" عزیز/پالت سایه چشم فلورمار  بافت مات ندارد و روی پلک با کمی شاین جلوه میکند . ",3,false,2016-09-13T11:18:10.3066667+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,سلام.من قصد خرید این محصولو دارم.میشه بگید نمای این سایه روی پلک مات هست یا براق؟,4,false,2016-09-13T02:37:42.0633333+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,"کاربر عزیز / میتوانید در صفحه محصول آیکون "" به من اطلاع بده "" را فعال کنید تا هم شانس در تخفیف قرار گرفتن محصول مورد علاقه تان را افزایش دهید و هم در زمان در تخفیف قرار گرفتن آن از طریق پیامک و ایمیل اطلاع پیدا کنید .",2,false,2016-07-31T10:03:40.6933333+00:00,منفی,0.79,محصول | قیمت,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,شاااااااااانس,5,false,2016-07-29T18:22:34.7233333+00:00,خنثی,0.35,سایر,سایر
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,منم کی قرار دستم برسه نمی دونم ؟,0,false,2016-07-07T22:26:13.1966667+00:00,خنثی,0.35,سایر,سایر
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,"خانم طباطبایی عزیز /با تشکر از حس توجه شما ,  بخش تامین فروشگاه ""خانومی"" به محض تهیه محصول با کیفیت بالا و مطلوب محصولات را شارژ و دردسترس شما خریداران عزیز قرار خواهند داد . ",0,false,2016-06-18T09:49:36.4433333+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,خانم فتحی عزیز / در این خصوص حتما پیگیری به عمل خواهد آمد لطفا با فروشگاه تماس حاصل کنید یا در تلگرام شماره تماس و شماره فاکتورتان را ارسال کنید تا پس از پیگیری با شما تماس حاصل شود . ,0,false,2016-04-09T15:48:02.0133333+00:00,مثبت,0.79,خدمات و پشتیبانی | اصل بودن کالا | تحویل و ارسال,خدمات و پشتیبانی
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,من محصولامو قبل عید سفارش دادم اما هنوز نرسید دستم :(,2,false,2016-04-09T15:33:07.9566667+00:00,خنثی,0.35,محصول | تحویل و ارسال,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,سلام. منم شماره 07 میخوام,5,true,2016-02-29T14:40:00.7266667+00:00,خنثی,0.35,سایر,سایر
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,"با سلام
لطفا اگر امکانش هست شماره 07 را دوباره شارژ کنید
خیلی ممنون",6,false,2016-02-29T12:36:38.4633333+00:00,مثبت,0.67,سایر,سایر
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,لطفاتنوع رنگيشوبيشتركنين,12,false,2016-02-24T19:43:57.5566667+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,سلام ...لطف میکنید رنگه 7 رو موجود کنید ...میخوام بخرمش ,19,true,2016-02-24T01:18:03.15+00:00,خنثی,0.35,محصول,محصول
پالت سایه چشم مدل 5 رنگ,https://www.khanoumi.com/products/flormar-color-palette-eye-shadow-4693,سلام.خواهشا شماره 07 رو موجود کنین.ممنون.,23,false,2016-02-04T13:36:57.9333333+00:00,مثبت,0.67,محصول,محصول
ریمل پرپشت کننده مدل Wild حجم 11 میلی لیتر,https://www.khanoumi.com/products/flormar-wild-eyes-mascara-4694,"این ریمل رو برای عید خریدم و خیلی راضی بودم.مرسی از سایت و سرویس دهی منظمتون
این ریمل رو به همه پیشنهاد میکنم",0,false,2017-04-16T17:45:02.8233333+00:00,مثبت,0.95,محصول,محصول
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,افتضاح اصلا اصلا خوب نیست. کلا خشک و انگار هیچی نزدنی چه برسه حجم بده. ,6,true,2019-11-18T11:38:32+00:00,منفی,0.95,اصل بودن کالا | محصول,اصل بودن کالا
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,بد نبود فقط یکم خشکه,3,true,2019-10-03T20:33:50+00:00,مثبت,0.67,محصول,محصول
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,من زیاد راضی نبودم، خیلی خشکه وقتی میزنی احساس میکنی چیزی نزدی و رنگشم زیاد مشکی نیست، خانومی محصولات آرکانسیل بسیار عالی هستن اونا رو بیارین,10,true,2017-09-18T13:26:51.9433333+00:00,خنثی,0.35,محصول,محصول
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,تو دسته ریمل های خوبه.سبکه . مژه هارو به هم نمیچسبونه .زیر چشم اصلا نمیریزه با اینکه ضد آب هم نیست.به طور معمول چشم رو اذیت نمیکنه.موقع شستن با اولین تماس با آب پاک میشه.خیلی راحت.ابرای استفاده روزانه خوبه. اگه بخواین ماندگارتر باشه نوع ضد آب اونو تهیه کنید .,5,false,2017-04-22T02:42:10.8366667+00:00,مثبت,0.91,محصول | اصل بودن کالا | خدمات و پشتیبانی,محصول
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,ظاهری طبیعی داره و برای استفاده روزانه مناسبه,0,true,2017-02-19T00:35:02+00:00,خنثی,0.35,سایر,سایر
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,من این ریمل رو خریدم، اصلا پرپشت نمیکنه، فقط کمی رنگ مژه هارو مشکی و بلند میکنه. ,1,true,2017-02-19T00:33:42.7366667+00:00,منفی,0.67,محصول | اصل بودن کالا,اصل بودن کالا
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,بره تو شانس 50 درصد تخفیف لطفا,7,false,2016-12-23T11:44:02.5733333+00:00,خنثی,0.35,قیمت,قیمت
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,کاربر عزیز / این ریمل خیر . اما نوع ضد آب ریمل حجم دهنده ضربدر 10 فلورمار نیز در فروشگاه موجود است .,0,false,2016-12-19T11:57:14.0866667+00:00,منفی,0.67,محصول,محصول
ریمل حجم دهنده مدل X10 حجم 15 میلی لیتر,https://www.khanoumi.com/products/flormar-x10-volume-sculpting-mascara-4695,این ریمل ضدآبه؟,0,true,2016-12-18T22:22:20.0433333+00:00,خنثی,0.35,سایر,سایر
لوسیون بدن حاوی عصاره آلوئه ورا مناسب انواع پوست حجم 150 میلی لیتر,https://www.khanoumi.com/products/flormar-aloe-vera-body-lotion-4696,لطفاً این محصول رو شارژ کنید,35,true,2017-07-22T12:38:49.6266667+00:00,خنثی,0.35,محصول,محصول
لوسیون بدن حاوی عصاره آلوئه ورا مناسب انواع پوست حجم 150 میلی لیتر,https://www.khanoumi.com/products/flormar-aloe-vera-body-lotion-4696,لطفا فاكتور شماره ١٣٠٩٩٤ رو پي گيري كنين.,0,true,2016-12-31T12:00:46+00:00,خنثی,0.35,سایر,سایر
خط چشم ضد آب مدل Art Liner,https://www.khanoumi.com/products/flormar-artliner-eyeliner-4701,من برای این محصول نظر گذاشتم ولی الان نیستش، اصلا خوب نبود و راضي نبودم، اولین بار بود سفارش میدادم از سایت، روش کنترل کیفیت خورده بود ولی کاملا خشک بود درونش,13,false,2017-02-12T16:41:25+00:00,منفی,0.67,محصول | اصل بودن کالا,اصل بودن کالا
خط چشم ضد آب مدل Art Liner,https://www.khanoumi.com/products/flormar-artliner-eyeliner-4701,اصلا خوب نیست، موهاش همه جدا شده از هم، مایعش هم میشه گفت تقریبا خشک بود. ,11,true,2017-02-08T12:16:16.6866667+00:00,منفی,0.79,محصول | اصل بودن کالا,اصل بودن کالا
خط چشم ضد آب مدل Art Liner,https://www.khanoumi.com/products/flormar-artliner-eyeliner-4701,واقعا تکه تکه نمیشه .. برای خط چشم گلدن رز هم همین رو نوشتید من ۲تا خریدم ولی افتضاحه هم قلمش کجه و موهاش پخشه هم تکه تکه میشه   از همون اول,9,false,2017-01-23T07:25:02.2766667+00:00,منفی,0.67,محصول,محصول
خط چشم ضد آب مدل Art Liner,https://www.khanoumi.com/products/flormar-artliner-eyeliner-4701,"تیکه تیکه نمیشه رو چشم رنگش تیره س کامل اما شستنش بسیار سخته
",5,true,2016-01-25T09:57:15.8066667+00:00,خنثی,0.35,محصول,محصول
لاک ناخن حاوی مواد مرغوب حجم 11 میلی لیتر,https://www.khanoumi.com/products/flormar-nail-enamel-4704,"من شماره ۴۰۶ رو خریدم/قرمز رو به تیره هست.
تا یک هفته با برق لب بدون لب پر شدن میمونه
کاوریج خوبی داره",1,true,2018-04-12T11:26:05.1433333+00:00,ترکیبی,0.66,محصول,محصول
